invoice_id,store_id,customer_id,invoice_date,discount
1086,84,727,12/17/2021,$7.70 
1087,58,1655,7/26/2020,$9.14 
1088,48,1532,7/24/2020,$6.19 
1089,13,976,1/20/2023,$9.48 
1090,52,29,12/19/2020,$3.39 
1091,49,1603,10/9/2020,$5.68 
1092,32,958,4/7/2023,$8.51 
1093,96,649,3/2/2022,$4.28 
1094,46,816,3/15/2023,$5.90 
1095,96,1317,1/1/2021,$5.92 
1096,30,78,7/5/2022,$5.28 
1097,16,295,7/11/2021,$6.71 
1098,68,236,1/13/2023,$4.01 
1099,20,699,8/29/2022,$5.31 
1100,54,444,1/13/2023,$4.05 
1101,91,915,7/7/2020,$1.88 
1102,59,735,4/20/2023,$9.82 
1103,87,352,2/15/2021,$7.03 
1104,41,1043,4/8/2022,$6.76 
1105,42,1756,2/13/2023,$2.99 
1106,85,693,5/4/2023,$4.52 
1107,32,22,4/16/2022,$5.41 
1108,71,801,12/6/2021,$4.83 
1109,88,917,7/30/2020,$3.91 
1110,74,661,1/7/2022,$3.86 
1111,94,410,10/27/2022,$9.73 
1112,56,1195,8/7/2021,$7.55 
1113,45,1873,10/20/2022,$8.47 
1114,57,1071,12/20/2022,$7.98 
1115,69,386,2/11/2023,$3.12 
1116,65,279,12/9/2021,$6.65 
1117,43,1055,4/4/2022,$5.25 
1118,17,1249,1/10/2023,$9.56 
1119,44,1697,5/27/2022,$7.53 
1120,69,428,10/6/2021,$5.90 
1121,62,1228,9/18/2021,$8.57 
1122,40,1541,2/11/2022,$6.12 
1123,15,382,10/16/2020,$0.05 
1124,90,1503,12/12/2022,$4.74 
1125,93,1291,3/8/2022,$6.59 
1126,95,1085,5/16/2023,$9.61 
1127,83,240,9/8/2021,$9.85 
1128,10,1202,11/29/2021,$3.02 
1129,87,1105,12/27/2021,$9.12 
1130,93,130,12/18/2020,$3.17 
1131,56,1058,1/25/2021,$9.25 
1132,77,1438,5/23/2022,$8.71 
1133,61,1553,5/19/2023,$1.94 
1134,91,1107,9/1/2021,$3.59 
1135,15,839,12/28/2022,$3.82 
1136,81,909,10/28/2020,$7.54 
1137,82,967,4/22/2021,$0.77 
1138,59,766,5/28/2023,$9.97 
1139,77,849,7/24/2020,$6.18 
1140,71,228,1/9/2023,$0.92 
1141,39,241,11/2/2022,$8.82 
1142,68,1602,1/29/2021,$7.50 
1143,68,1735,6/30/2021,$5.31 
1144,63,640,3/6/2021,$3.72 
1145,59,235,4/12/2021,$2.82 
1146,97,142,12/6/2022,$0.35 
1147,45,532,7/17/2021,$5.53 
1148,49,236,10/11/2022,$7.03 
1149,56,1648,10/3/2020,$8.92 
1150,56,1533,4/8/2021,$1.08 
1151,29,140,10/8/2022,$0.64 
1152,24,111,3/29/2022,$4.14 
1153,34,634,12/26/2022,$5.87 
1154,23,261,7/1/2021,$4.68 
1155,44,1653,5/25/2021,$0.28 
1156,37,1193,12/8/2022,$4.53 
1157,45,1524,4/21/2021,$4.56 
1158,46,1036,3/23/2022,$7.35 
1159,13,519,1/29/2022,$4.07 
1160,72,180,6/29/2022,$7.82 
1161,60,164,9/6/2021,$7.70 
1162,69,1842,6/4/2023,$2.93 
1163,94,1221,6/22/2023,$0.84 
1164,34,508,8/18/2022,$3.55 
1165,44,1308,10/2/2020,$9.52 
1166,13,1721,2/10/2022,$6.87 
1167,27,804,6/21/2023,$5.11 
1168,24,381,1/28/2023,$1.81 
1169,94,1429,1/2/2021,$2.61 
1170,12,1159,2/5/2021,$3.31 
1171,76,379,7/13/2020,$5.50 
1172,32,1672,6/26/2022,$0.21 
1173,85,660,2/6/2021,$8.96 
1174,72,458,3/9/2021,$5.99 
1175,31,1618,3/5/2021,$9.23 
1176,48,1477,4/22/2022,$5.88 
1177,56,1806,7/21/2020,$0.23 
1178,54,362,1/20/2021,$7.24 
1179,47,336,2/22/2022,$0.28 
1180,11,1309,7/25/2020,$5.20 
1181,70,1861,12/10/2022,$2.18 
1182,63,165,1/7/2023,$4.74 
1183,22,1477,7/17/2020,$8.93 
1184,81,1530,7/3/2020,$1.26 
1185,81,24,7/2/2022,$4.33 
1186,68,154,12/13/2022,$0.67 
1187,75,802,4/23/2021,$8.10 
1188,96,1330,3/2/2021,$8.90 
1189,20,1766,3/23/2021,$8.25 
1190,51,687,9/4/2022,$0.90 
1191,54,1266,10/30/2020,$2.89 
1192,39,1260,1/13/2022,$2.44 
1193,92,281,11/18/2022,$6.18 
1194,20,1524,12/3/2020,$7.30 
1195,45,1781,8/26/2020,$7.00 
1196,75,1080,4/7/2023,$8.85 
1197,25,609,5/14/2021,$4.61 
1198,95,980,10/21/2021,$6.95 
1199,34,303,7/7/2020,$5.47 
1200,12,476,8/16/2021,$9.92 
1201,30,749,10/5/2022,$6.12 
1202,92,1745,3/8/2022,$3.74 
1203,16,938,4/14/2022,$3.88 
1204,81,1156,2/10/2023,$7.06 
1205,70,474,2/15/2023,$0.44 
1206,89,348,6/27/2022,$6.94 
1207,10,1598,4/30/2022,$3.04 
1208,42,157,8/29/2022,$4.22 
1209,96,1401,5/31/2021,$6.11 
1210,76,118,5/1/2021,$7.45 
1211,20,539,1/29/2021,$8.83 
1212,14,303,9/20/2020,$6.50 
1213,44,1119,5/25/2023,$2.76 
1214,28,1311,5/18/2022,$8.73 
1215,82,1139,10/5/2022,$2.47 
1216,86,1020,2/15/2022,$3.73 
1217,76,1764,11/24/2022,$3.41 
1218,92,1277,10/28/2021,$7.59 
1219,72,177,7/28/2022,$5.00 
1220,19,1228,11/24/2021,$4.34 
1221,90,574,1/9/2022,$7.81 
1222,99,333,3/21/2023,$4.92 
1223,46,522,9/24/2022,$8.49 
1224,68,1076,4/29/2022,$7.93 
1225,68,1075,7/14/2022,$2.60 
1226,11,951,2/22/2021,$4.87 
1227,53,783,9/7/2020,$5.24 
1228,81,491,11/16/2021,$2.57 
1229,40,666,8/22/2021,$7.63 
1230,76,353,12/25/2020,$0.43 
1231,94,1283,7/7/2022,$7.56 
1232,13,1835,7/12/2022,$4.43 
1233,77,367,4/3/2021,$8.95 
1234,49,1622,5/4/2021,$5.25 
1235,52,845,2/7/2023,$5.40 
1236,55,1719,8/2/2022,$2.24 
1237,30,1356,12/26/2021,$4.03 
1238,69,912,10/18/2020,$5.61 
1239,49,465,5/17/2021,$4.39 
1240,55,1354,6/30/2021,$3.84 
1241,87,18,1/4/2021,$4.93 
1242,90,491,8/11/2020,$4.38 
1243,85,681,7/19/2020,$8.04 
1244,17,1319,12/2/2021,$0.17 
1245,50,936,11/24/2021,$7.82 
1246,51,1671,12/31/2020,$5.05 
1247,73,1623,1/3/2021,$5.95 
1248,73,905,5/12/2023,$3.57 
1249,54,59,10/18/2022,$0.47 
1250,61,1205,4/7/2021,$1.95 
1251,97,300,11/22/2020,$3.02 
1252,78,937,2/20/2022,$0.59 
1253,85,1239,4/16/2023,$1.76 
1254,96,1025,1/6/2022,$3.33 
1255,38,1026,11/10/2020,$2.64 
1256,51,451,5/6/2023,$5.73 
1257,39,691,7/3/2021,$0.05 
1258,78,1441,9/24/2022,$8.05 
1259,28,532,12/2/2022,$9.89 
1260,58,1280,12/27/2020,$4.97 
1261,48,1665,12/24/2020,$0.98 
1262,93,1038,5/1/2023,$3.62 
1263,56,777,12/27/2021,$3.54 
1264,35,1837,3/11/2022,$2.90 
1265,95,330,12/6/2020,$0.43 
1266,98,770,9/5/2022,$0.70 
1267,96,1167,4/10/2021,$6.54 
1268,70,575,12/23/2020,$8.57 
1269,14,1003,2/28/2023,$9.19 
1270,61,260,9/11/2020,$6.63 
1271,60,1567,11/22/2022,$4.93 
1272,16,751,10/23/2021,$4.78 
1273,17,960,10/2/2022,$2.85 
1274,10,418,5/27/2022,$8.50 
1275,57,1463,11/23/2020,$6.09 
1276,40,1055,4/15/2021,$0.45 
1277,31,563,3/22/2023,$3.98 
1278,61,1176,12/10/2020,$6.96 
1279,24,966,10/14/2020,$8.53 
1280,24,188,4/18/2023,$0.52 
1281,78,1807,5/30/2022,$0.12 
1282,40,1165,12/3/2020,$9.24 
1283,33,336,5/21/2021,$6.44 
1284,49,1059,12/27/2020,$7.24 
1285,10,463,12/4/2021,$7.17 
1286,51,1333,11/7/2020,$1.68 
1287,93,274,7/25/2021,$1.27 
1288,48,39,6/7/2023,$3.91 
1289,24,1740,11/2/2021,$2.03 
1290,95,556,4/1/2023,$2.68 
1291,33,447,6/8/2022,$8.82 
1292,64,1159,10/18/2021,$6.62 
1293,66,1742,5/26/2022,$7.27 
1294,82,279,2/17/2022,$2.33 
1295,87,1399,9/30/2020,$0.91 
1296,38,1499,8/20/2020,$3.58 
1297,26,1743,12/7/2020,$5.67 
1298,12,48,5/22/2022,$3.69 
1299,81,1465,4/8/2021,$7.87 
1300,59,883,5/23/2022,$3.32 
1301,42,1746,10/28/2022,$6.05 
1302,63,239,1/19/2021,$0.62 
1303,47,604,7/20/2021,$5.04 
1304,85,252,9/20/2021,$7.58 
1305,63,227,2/26/2022,$5.14 
1306,67,353,11/9/2020,$1.29 
1307,69,79,5/14/2023,$8.59 
1308,36,157,7/5/2022,$5.30 
1309,94,1287,2/17/2022,$3.47 
1310,99,536,4/2/2022,$9.06 
1311,96,532,10/24/2022,$1.09 
1312,84,753,9/13/2022,$7.74 
1313,40,1450,3/13/2022,$9.13 
1314,42,1413,12/21/2020,$4.45 
1315,47,455,11/3/2022,$9.46 
1316,20,724,5/26/2022,$3.30 
1317,22,286,11/25/2021,$7.89 
1318,41,631,12/1/2022,$9.48 
1319,89,275,10/16/2020,$4.05 
1320,68,1180,3/20/2021,$6.95 
1321,40,478,5/3/2021,$6.42 
1322,70,1622,4/23/2023,$4.16 
1323,98,781,4/29/2022,$4.77 
1324,75,769,6/3/2023,$2.01 
1325,55,673,5/16/2023,$2.61 
1326,95,796,12/13/2021,$9.41 
1327,30,161,6/9/2021,$0.85 
1328,44,1848,8/23/2020,$4.55 
1329,82,687,1/18/2022,$6.81 
1330,54,933,7/1/2022,$7.91 
1331,65,1490,3/10/2021,$7.06 
1332,24,1098,5/16/2021,$3.13 
1333,92,890,11/19/2022,$2.73 
1334,21,1354,2/8/2022,$8.06 
1335,84,396,11/13/2021,$0.49 
1336,39,605,12/23/2022,$3.36 
1337,76,1833,11/24/2020,$2.71 
1338,78,1621,9/12/2020,$9.64 
1339,32,1328,10/8/2022,$6.79 
1340,68,608,3/20/2022,$4.97 
1341,63,380,11/27/2021,$4.16 
1342,95,392,11/21/2020,$0.24 
1343,23,816,7/28/2021,$9.31 
1344,27,843,8/28/2021,$5.94 
1345,26,1344,11/3/2020,$1.72 
1346,80,56,5/6/2022,$5.09 
1347,55,1751,11/10/2021,$3.44 
1348,33,1688,11/22/2021,$5.57 
1349,36,1691,1/16/2023,$4.23 
1350,36,1298,3/19/2022,$8.15 
1351,72,497,5/27/2022,$1.59 
1352,16,986,6/22/2022,$7.20 
1353,21,1828,6/2/2023,$3.06 
1354,73,1182,12/26/2020,$2.60 
1355,17,1650,6/16/2023,$7.85 
1356,40,932,8/28/2021,$8.91 
1357,54,298,3/2/2023,$0.38 
1358,73,1321,5/4/2021,$9.58 
1359,97,984,9/10/2022,$8.89 
1360,19,158,1/17/2021,$6.83 
1361,93,714,2/13/2023,$5.76 
1362,76,1659,12/29/2022,$5.31 
1363,82,1688,9/3/2022,$0.56 
1364,67,1657,9/2/2020,$2.04 
1365,82,686,5/20/2022,$2.30 
1366,76,1268,8/30/2020,$8.19 
1367,34,935,7/29/2020,$8.74 
1368,16,1238,2/13/2023,$9.32 
1369,51,636,4/7/2022,$8.42 
1370,54,1560,1/9/2022,$1.46 
1371,65,364,2/21/2022,$2.60 
1372,86,597,8/9/2020,$6.38 
1373,95,1126,2/22/2022,$1.60 
1374,22,1666,12/13/2022,$6.22 
1375,22,466,7/11/2022,$6.37 
1376,75,795,9/13/2020,$1.61 
1377,24,1123,3/14/2022,$4.42 
1378,83,924,8/3/2020,$4.58 
1379,88,769,7/28/2021,$3.96 
1380,41,940,6/24/2021,$1.93 
1381,55,30,2/5/2021,$0.28 
1382,88,1541,2/27/2021,$4.18 
1383,77,1735,7/30/2021,$0.34 
1384,69,1500,2/17/2021,$7.32 
1385,74,1708,10/26/2022,$4.97 
1386,61,997,7/16/2020,$5.28 
1387,81,712,7/17/2022,$7.17 
1388,52,934,6/26/2023,$7.33 
1389,60,290,2/15/2022,$2.59 
1390,80,469,7/31/2021,$5.26 
1391,12,425,1/5/2023,$9.70 
1392,91,401,3/30/2022,$5.16 
1393,57,508,11/19/2021,$5.10 
1394,93,111,5/26/2023,$6.50 
1395,87,965,3/16/2021,$4.84 
1396,54,85,8/9/2020,$0.49 
1397,50,1688,12/26/2020,$8.45 
1398,99,480,3/12/2021,$3.71 
1399,49,911,9/8/2022,$0.59 
1400,82,790,3/16/2021,$4.83 
1401,76,766,5/6/2021,$2.82 
1402,13,1190,11/29/2020,$8.21 
1403,13,1340,11/6/2021,$2.01 
1404,59,474,1/19/2022,$7.27 
1405,97,969,1/15/2023,$7.59 
1406,26,36,10/14/2022,$0.62 
1407,31,1243,9/9/2021,$9.06 
1408,36,591,9/20/2022,$8.97 
1409,25,833,8/12/2022,$9.55 
1410,96,1257,12/10/2020,$6.90 
1411,86,835,9/26/2021,$4.24 
1412,61,324,1/8/2022,$8.19 
1413,79,520,9/16/2022,$5.47 
1414,57,969,1/10/2021,$1.05 
1415,14,258,12/3/2022,$4.30 
1416,84,516,4/27/2022,$6.95 
1417,24,1148,4/19/2021,$6.24 
1418,31,737,6/17/2023,$6.01 
1419,39,545,1/1/2022,$4.68 
1420,60,1748,9/17/2020,$5.50 
1421,62,257,4/23/2022,$8.15 
1422,89,376,8/22/2021,$7.05 
1423,74,410,4/14/2023,$7.34 
1424,33,1357,1/24/2023,$3.92 
1425,75,404,5/17/2021,$6.57 
1426,58,1362,4/7/2021,$3.91 
1427,29,321,12/18/2022,$0.52 
1428,72,1840,9/6/2020,$7.50 
1429,19,158,1/3/2021,$1.97 
1430,63,63,5/12/2022,$1.88 
1431,78,968,4/2/2023,$8.60 
1432,24,186,4/19/2022,$5.84 
1433,57,1512,5/9/2023,$5.28 
1434,71,344,7/10/2021,$1.04 
1435,13,1568,11/21/2020,$2.27 
1436,76,1175,10/16/2021,$7.87 
1437,65,404,9/17/2021,$8.77 
1438,83,280,7/2/2021,$2.70 
1439,61,5,1/9/2023,$6.97 
1440,79,899,10/8/2022,$6.63 
1441,36,1270,4/30/2021,$8.44 
1442,53,1509,9/15/2021,$4.29 
1443,32,305,1/2/2021,$2.57 
1444,81,1696,11/20/2022,$3.43 
1445,84,806,4/19/2022,$6.21 
1446,10,1363,3/17/2021,$3.00 
1447,67,566,3/25/2023,$1.65 
1448,72,1300,1/20/2023,$3.16 
1449,38,1469,1/28/2022,$0.50 
1450,74,1821,11/12/2022,$6.82 
1451,42,222,5/6/2023,$6.62 
1452,41,299,5/13/2021,$2.94 
1453,49,1075,8/6/2021,$9.88 
1454,32,680,11/22/2021,$5.76 
1455,73,177,7/25/2022,$6.41 
1456,87,411,9/10/2020,$0.62 
1457,17,559,3/2/2022,$6.70 
1458,86,1289,3/14/2023,$1.02 
1459,27,520,2/3/2021,$1.06 
1460,10,1291,11/14/2021,$8.78 
1461,78,237,7/2/2020,$6.30 
1462,83,1266,10/22/2022,$1.87 
1463,54,683,6/10/2021,$4.24 
1464,30,1654,4/8/2022,$7.17 
1465,91,738,11/1/2020,$3.20 
1466,84,218,4/29/2023,$1.31 
1467,93,364,11/14/2022,$3.21 
1468,89,1767,4/15/2023,$4.63 
1469,15,281,12/20/2020,$5.42 
1470,74,907,1/24/2023,$3.45 
1471,42,59,1/29/2021,$6.03 
1472,76,1721,4/23/2021,$1.70 
1473,58,66,3/24/2022,$7.43 
1474,98,1359,7/10/2020,$7.55 
1475,78,11,6/11/2023,$3.61 
1476,84,401,6/20/2023,$2.65 
1477,40,1032,9/26/2022,$4.33 
1478,99,985,6/4/2021,$7.80 
1479,14,720,6/5/2021,$7.80 
1480,46,1217,11/26/2021,$7.48 
1481,32,71,7/31/2022,$0.98 
1482,77,446,3/28/2022,$6.36 
1483,77,235,7/15/2022,$1.39 
1484,33,569,5/9/2021,$1.17 
1485,37,1587,7/10/2022,$0.64 
1486,52,1404,11/26/2022,$8.90 
1487,92,284,3/2/2023,$8.51 
1488,67,497,10/6/2021,$6.24 
1489,46,461,12/27/2020,$7.87 
1490,37,469,10/12/2021,$0.73 
1491,24,1773,9/21/2021,$6.76 
1492,84,1699,10/24/2021,$6.00 
1493,42,1756,5/27/2023,$4.52 
1494,38,667,3/5/2022,$3.69 
1495,64,1596,2/14/2022,$2.44 
1496,42,195,3/12/2022,$9.23 
1497,69,327,10/6/2020,$7.42 
1498,67,308,2/26/2022,$7.68 
1499,28,768,5/8/2022,$9.14 
1500,83,331,4/22/2022,$3.86 
1501,70,723,2/4/2022,$8.86 
1502,84,1081,4/24/2022,$8.94 
1503,51,587,10/25/2020,$2.56 
1504,55,525,7/4/2020,$1.34 
1505,67,540,3/19/2021,$6.55 
1506,96,685,4/22/2021,$5.48 
1507,41,673,4/14/2022,$9.41 
1508,14,505,10/4/2020,$7.10 
1509,21,413,1/11/2023,$5.93 
1510,11,126,7/8/2022,$0.79 
1511,93,984,12/16/2021,$1.67 
1512,66,1579,4/9/2023,$6.73 
1513,94,1370,11/23/2022,$0.66 
1514,51,1352,1/26/2021,$8.01 
1515,68,1293,4/18/2021,$9.41 
1516,18,1300,3/15/2022,$2.01 
1517,78,1820,6/1/2021,$5.79 
1518,80,1209,9/4/2022,$2.58 
1519,29,251,11/11/2021,$7.49 
1520,41,344,2/4/2021,$2.80 
1521,17,1425,2/24/2021,$7.13 
1522,89,1506,12/7/2020,$4.25 
1523,71,1580,5/27/2021,$3.32 
1524,28,338,9/17/2022,$4.21 
1525,74,1832,11/27/2022,$0.50 
1526,77,592,11/1/2020,$3.86 
1527,17,1791,1/5/2022,$7.44 
1528,56,139,9/2/2020,$7.58 
1529,93,1747,6/22/2021,$3.27 
1530,54,1046,11/11/2020,$9.78 
1531,77,658,10/14/2021,$7.10 
1532,76,851,9/3/2022,$6.56 
1533,62,439,9/26/2021,$5.35 
1534,59,1157,12/13/2021,$6.35 
1535,13,747,9/27/2020,$8.10 
1536,98,551,4/2/2023,$1.56 
1537,60,1704,9/16/2020,$3.57 
1538,78,373,12/23/2022,$6.30 
1539,55,63,6/11/2022,$1.24 
1540,48,526,2/2/2021,$1.01 
1541,57,1454,5/14/2023,$7.93 
1542,58,1846,3/14/2023,$9.33 
1543,48,1817,7/24/2021,$3.92 
1544,13,227,11/29/2022,$4.92 
1545,19,1687,3/5/2021,$3.33 
1546,85,1492,6/19/2023,$0.36 
1547,84,1811,8/19/2022,$5.79 
1548,98,1489,1/10/2022,$6.96 
1549,29,1815,2/22/2023,$2.00 
1550,55,243,9/15/2022,$9.67 
1551,32,947,8/28/2021,$9.43 
1552,70,659,1/24/2022,$2.26 
1553,52,765,1/27/2022,$2.59 
1554,63,1447,8/28/2022,$3.69 
1555,44,1432,1/2/2021,$2.68 
1556,21,609,4/29/2022,$3.21 
1557,10,543,2/14/2023,$5.03 
1558,53,856,1/13/2022,$2.58 
1559,76,978,10/14/2020,$8.82 
1560,55,400,3/31/2021,$7.03 
1561,27,1529,10/29/2020,$4.36 
1562,84,832,3/18/2023,$8.42 
1563,31,767,8/23/2022,$8.05 
1564,33,1129,4/2/2021,$9.35 
1565,92,1621,6/16/2021,$3.15 
1566,98,442,11/15/2020,$2.22 
1567,87,1036,11/19/2022,$4.96 
1568,73,1813,5/21/2023,$7.00 
1569,13,1390,3/8/2022,$3.80 
1570,69,1317,4/3/2022,$8.89 
1571,58,1785,5/31/2023,$8.19 
1572,90,1505,8/13/2021,$1.15 
1573,97,992,1/8/2023,$1.88 
1574,56,593,6/2/2021,$2.35 
1575,43,1720,2/12/2021,$4.80 
1576,67,1489,7/17/2020,$0.55 
1577,34,478,1/1/2023,$2.67 
1578,55,1631,2/17/2021,$2.94 
1579,92,1439,8/23/2021,$0.74 
1580,82,1742,3/12/2021,$8.39 
1581,75,1053,9/10/2022,$1.25 
1582,46,1184,8/11/2021,$3.22 
1583,77,1022,11/17/2021,$6.99 
1584,67,542,10/13/2021,$4.71 
1585,48,1035,1/29/2021,$0.37 
1586,21,124,12/17/2022,$1.27 
1587,63,1382,5/27/2023,$9.96 
1588,40,1760,10/16/2020,$8.23 
1589,75,723,5/9/2023,$2.71 
1590,64,1003,1/29/2022,$4.06 
1591,77,762,12/25/2022,$3.66 
1592,57,804,3/14/2021,$1.84 
1593,46,1514,7/22/2021,$5.90 
1594,50,1619,11/19/2020,$9.30 
1595,72,1497,10/17/2022,$3.65 
1596,60,1381,6/27/2021,$4.30 
1597,28,1860,1/7/2023,$8.63 
1598,59,180,12/20/2020,$8.22 
1599,20,1462,11/22/2020,$6.92 
1600,55,1486,6/9/2022,$7.15 
1601,93,196,8/6/2021,$0.17 
1602,62,1251,5/20/2022,$6.14 
1603,19,372,11/20/2022,$6.33 
1604,43,1659,10/25/2022,$1.93 
1605,93,678,9/19/2021,$7.90 
1606,76,545,4/17/2023,$0.54 
1607,37,1717,8/30/2021,$8.54 
1608,46,35,6/30/2021,$0.03 
1609,61,423,11/25/2021,$6.64 
1610,81,736,10/14/2020,$4.48 
1611,40,1261,3/16/2023,$6.10 
1612,76,1048,10/4/2021,$3.04 
1613,72,518,10/23/2020,$6.12 
1614,90,1464,10/30/2020,$2.24 
1615,75,411,10/9/2020,$8.56 
1616,35,451,10/3/2020,$4.81 
1617,99,882,9/29/2022,$9.36 
1618,90,795,12/1/2021,$0.59 
1619,77,346,2/20/2021,$9.86 
1620,40,1717,5/31/2022,$6.66 
1621,55,808,5/22/2022,$6.78 
1622,11,1864,2/27/2023,$0.16 
1623,33,27,9/3/2020,$5.07 
1624,30,56,4/25/2023,$2.33 
1625,29,493,10/26/2021,$4.57 
1626,51,300,5/20/2022,$5.13 
1627,51,490,8/8/2022,$2.48 
1628,56,917,1/7/2022,$3.42 
1629,39,1272,4/14/2021,$4.18 
1630,25,799,7/25/2022,$2.12 
1631,96,121,1/31/2023,$7.20 
1632,57,1048,10/19/2021,$9.99 
1633,91,1085,5/8/2022,$6.48 
1634,15,1526,4/5/2023,$9.17 
1635,68,1712,3/1/2023,$8.83 
1636,96,770,10/9/2021,$7.49 
1637,48,647,11/2/2020,$4.52 
1638,34,46,7/9/2022,$0.91 
1639,93,1318,5/7/2021,$0.42 
1640,95,888,6/4/2022,$7.43 
1641,28,120,11/12/2022,$6.15 
1642,90,1206,10/3/2022,$0.89 
1643,39,787,5/4/2023,$0.79 
1644,57,830,10/20/2022,$4.81 
1645,92,1325,12/2/2022,$1.36 
1646,39,1296,10/1/2020,$8.52 
1647,55,1070,11/11/2020,$4.51 
1648,26,496,12/20/2022,$4.37 
1649,81,1059,12/7/2022,$4.31 
1650,56,559,12/28/2021,$6.40 
1651,80,564,1/2/2023,$5.63 
1652,46,570,3/5/2023,$2.23 
1653,26,719,6/17/2021,$3.28 
1654,22,1007,11/1/2021,$4.10 
1655,16,1775,12/8/2022,$3.84 
1656,52,466,10/1/2022,$2.88 
1657,14,1492,8/18/2021,$6.28 
1658,45,1400,4/25/2023,$2.09 
1659,43,1034,5/3/2023,$1.77 
1660,70,1563,4/28/2023,$7.01 
1661,55,765,2/6/2023,$0.72 
1662,48,537,9/3/2020,$7.48 
1663,57,1468,7/10/2021,$2.77 
1664,19,1273,4/19/2022,$1.48 
1665,51,400,3/21/2023,$4.13 
1666,47,175,1/8/2021,$2.01 
1667,31,946,3/19/2022,$7.96 
1668,37,1332,2/25/2022,$4.35 
1669,44,1421,10/9/2021,$1.38 
1670,12,1125,5/22/2022,$2.19 
1671,35,920,7/30/2022,$6.22 
1672,42,1749,1/4/2023,$3.14 
1673,28,526,2/27/2023,$7.34 
1674,34,773,10/7/2021,$7.76 
1675,89,983,11/1/2021,$6.14 
1676,99,663,1/6/2023,$6.38 
1677,75,683,5/25/2021,$3.66 
1678,95,1549,10/20/2022,$7.86 
1679,70,713,12/23/2022,$4.22 
1680,45,1343,4/6/2021,$9.11 
1681,21,1202,6/17/2022,$3.96 
1682,70,444,5/18/2022,$2.66 
