invoice_id,store_id,customer_id,invoice_date,discount
3236,76,1794,9/30/2022,$4.49 
3237,44,1117,3/26/2023,$6.78 
3238,55,1052,2/18/2022,$1.31 
3239,43,586,2/10/2021,$9.51 
3240,79,1210,9/28/2021,$0.68 
3241,67,1451,9/6/2020,$9.83 
3242,82,1171,8/31/2020,$5.55 
3243,73,159,8/20/2020,$0.86 
3244,64,710,9/6/2020,$6.83 
3245,92,689,8/19/2020,$3.42 
3246,11,429,8/11/2022,$7.02 
3247,42,312,12/23/2020,$6.82 
3248,76,1018,2/27/2021,$9.64 
3249,27,293,2/24/2022,$8.55 
3250,86,1571,1/10/2023,$8.06 
3251,36,339,4/19/2021,$8.38 
3252,22,1444,7/2/2021,$6.43 
3253,11,694,1/17/2023,$0.91 
3254,26,902,2/12/2021,$8.25 
3255,45,1483,1/23/2021,$4.17 
3256,29,358,9/5/2022,$9.91 
3257,50,340,12/28/2020,$7.22 
3258,15,1368,12/5/2021,$8.84 
3259,74,113,7/6/2021,$1.35 
3260,28,607,1/2/2022,$3.57 
3261,63,168,9/2/2022,$2.77 
3262,20,1105,9/27/2022,$1.47 
3263,14,454,11/25/2021,$2.59 
3264,49,1134,2/1/2022,$8.94 
3265,79,1102,5/2/2022,$4.59 
3266,54,540,3/1/2021,$0.24 
3267,17,662,8/19/2020,$1.67 
3268,81,34,6/2/2021,$4.53 
3269,68,289,6/15/2021,$3.03 
3270,64,1190,8/9/2021,$7.26 
3271,60,1273,12/18/2020,$8.21 
3272,39,744,4/14/2021,$5.63 
3273,74,101,3/15/2021,$5.07 
3274,20,1861,5/17/2021,$3.33 
3275,88,936,4/4/2021,$4.67 
3276,21,781,1/6/2021,$9.39 
3277,27,392,2/19/2022,$4.72 
3278,58,870,4/11/2023,$5.53 
3279,41,543,11/6/2021,$8.66 
3280,44,1132,4/2/2022,$3.84 
3281,66,1067,2/19/2022,$2.04 
3282,52,870,2/22/2021,$0.60 
3283,64,784,3/22/2022,$4.96 
3284,11,1654,10/11/2020,$7.72 
3285,52,738,7/7/2020,$1.67 
3286,21,1464,11/21/2021,$3.85 
3287,61,718,6/2/2021,$9.28 
3288,28,1306,12/18/2022,$1.88 
3289,53,1751,6/16/2022,$9.02 
3290,90,112,6/13/2021,$5.55 
3291,47,68,6/3/2022,$5.65 
3292,30,34,10/8/2020,$8.35 
3293,86,1712,1/2/2021,$9.71 
3294,63,761,8/19/2020,$5.47 
3295,86,507,12/27/2021,$9.10 
3296,12,1070,9/28/2021,$0.73 
3297,12,520,7/24/2020,$5.80 
3298,79,1756,5/9/2022,$5.18 
3299,47,830,2/2/2022,$9.40 
3300,49,1143,10/23/2022,$3.25 
3301,97,1803,6/9/2021,$6.15 
3302,55,1725,3/6/2022,$3.34 
3303,42,850,11/18/2021,$9.02 
3304,26,261,11/14/2021,$8.17 
3305,86,907,6/28/2023,$6.74 
3306,14,655,5/24/2021,$7.42 
3307,45,526,7/24/2021,$0.70 
3308,51,615,12/15/2020,$8.21 
3309,89,443,7/12/2020,$4.76 
3310,43,1579,8/21/2021,$7.26 
3311,66,554,5/1/2021,$1.90 
3312,40,1649,1/28/2023,$9.98 
3313,80,389,9/21/2021,$3.87 
3314,56,935,4/6/2023,$6.35 
3315,44,681,8/28/2022,$8.63 
3316,13,603,10/4/2020,$4.48 
3317,81,1130,6/24/2021,$2.84 
3318,25,1449,5/26/2023,$7.17 
3319,36,473,11/28/2020,$1.05 
3320,76,115,1/29/2021,$5.67 
3321,21,108,9/7/2020,$1.04 
3322,18,1191,1/22/2021,$8.73 
3323,56,1337,6/27/2022,$8.19 
3324,62,1289,2/18/2022,$5.43 
3325,88,991,9/7/2021,$5.56 
3326,65,1647,1/21/2023,$4.78 
3327,99,1430,10/24/2021,$7.84 
3328,35,1609,7/12/2020,$3.70 
3329,13,1197,8/22/2022,$3.04 
3330,72,541,11/6/2021,$0.50 
3331,42,1715,4/12/2023,$6.10 
3332,13,742,1/17/2023,$2.89 
3333,84,1350,1/20/2022,$2.34 
3334,48,1189,9/3/2020,$9.95 
3335,87,1163,6/7/2022,$8.35 
3336,58,574,12/30/2021,$2.56 
3337,66,1336,2/11/2023,$3.25 
3338,32,348,6/2/2022,$9.24 
3339,68,1696,12/19/2020,$3.74 
3340,82,466,6/27/2023,$1.40 
3341,73,1678,5/11/2022,$7.25 
3342,15,980,6/30/2023,$7.97 
3343,44,556,8/12/2020,$7.34 
3344,94,533,5/30/2022,$7.94 
3345,26,414,6/22/2021,$2.12 
3346,22,919,1/22/2023,$2.69 
3347,94,214,12/2/2022,$2.29 
3348,49,1672,7/29/2020,$5.13 
3349,15,1665,11/29/2022,$9.76 
3350,73,385,8/28/2021,$4.10 
3351,14,1154,1/23/2021,$1.53 
3352,97,277,4/11/2022,$7.29 
3353,13,1164,1/8/2022,$1.25 
3354,22,1458,1/3/2021,$3.82 
3355,35,98,8/12/2020,$3.37 
3356,74,1793,2/12/2021,$8.37 
3357,29,1663,4/18/2021,$1.08 
3358,59,954,5/28/2021,$0.17 
3359,81,975,7/31/2022,$6.43 
3360,76,1703,7/21/2020,$6.68 
3361,96,1272,11/5/2020,$6.37 
3362,95,369,10/14/2021,$2.38 
3363,21,1530,8/6/2021,$8.26 
3364,33,1178,11/3/2021,$4.70 
3365,63,217,7/10/2020,$1.91 
3366,93,614,2/1/2021,$7.96 
3367,85,1257,1/24/2021,$2.58 
3368,80,841,10/12/2020,$5.53 
3369,57,885,1/30/2022,$6.04 
3370,20,1144,9/20/2020,$0.30 
3371,58,493,3/15/2022,$9.89 
3372,62,191,8/4/2020,$4.36 
3373,44,492,11/16/2021,$9.55 
3374,58,378,5/3/2023,$3.55 
3375,88,47,11/18/2022,$0.22 
3376,29,335,8/19/2021,$2.27 
3377,21,1735,6/8/2021,$7.79 
3378,22,78,8/23/2021,$7.37 
3379,37,240,6/26/2021,$0.72 
3380,29,1592,10/23/2021,$1.36 
3381,51,969,5/31/2022,$7.07 
3382,30,1201,8/19/2022,$0.11 
3383,65,173,7/11/2020,$5.93 
3384,93,1287,12/1/2022,$0.84 
3385,81,882,11/13/2022,$7.06 
3386,56,1286,6/7/2022,$9.74 
3387,88,947,2/3/2023,$1.21 
3388,23,603,1/24/2023,$1.83 
3389,29,768,7/27/2020,$0.68 
3390,30,1059,2/21/2023,$2.85 
3391,35,148,4/7/2023,$4.82 
3392,79,349,12/8/2020,$7.57 
3393,49,104,6/12/2023,$9.30 
3394,46,225,3/2/2022,$6.79 
3395,73,1405,5/10/2022,$2.79 
3396,42,343,2/5/2023,$5.48 
3397,41,135,12/29/2020,$8.41 
3398,14,1792,12/3/2020,$5.34 
3399,12,86,10/24/2021,$9.72 
3400,79,537,1/23/2021,$4.62 
3401,14,710,8/13/2022,$0.77 
3402,21,947,6/28/2021,$6.04 
3403,25,876,3/18/2022,$8.70 
3404,70,45,12/29/2022,$2.18 
3405,37,835,7/5/2021,$0.26 
3406,54,227,10/31/2022,$0.90 
3407,35,1157,9/20/2020,$9.10 
3408,38,642,9/30/2020,$6.88 
3409,51,1760,5/18/2023,$3.56 
3410,66,933,6/10/2021,$8.22 
3411,25,1588,1/10/2023,$2.18 
3412,38,714,8/15/2021,$5.89 
3413,17,872,4/2/2021,$0.91 
3414,53,950,1/17/2023,$1.10 
3415,83,895,8/2/2022,$8.62 
3416,95,373,1/22/2023,$6.56 
3417,17,234,4/19/2023,$4.22 
3418,79,760,1/6/2022,$8.05 
3419,16,663,9/8/2022,$6.26 
3420,67,786,3/25/2021,$5.08 
3421,54,417,4/23/2022,$8.24 
3422,72,784,1/11/2021,$1.24 
3423,96,696,7/10/2021,$6.30 
3424,45,1515,3/13/2022,$9.54 
3425,91,355,7/23/2022,$0.98 
3426,47,869,8/13/2021,$5.33 
3427,10,1384,4/28/2022,$9.60 
3428,51,1690,6/20/2021,$4.94 
3429,71,965,9/2/2020,$7.29 
3430,55,648,4/8/2023,$5.96 
3431,76,1616,4/15/2022,$2.34 
3432,49,1325,9/4/2020,$4.17 
3433,78,110,10/15/2020,$3.68 
3434,16,1844,4/4/2021,$3.03 
3435,54,615,7/16/2021,$6.64 
3436,24,713,9/22/2020,$9.57 
3437,12,1644,8/3/2022,$3.20 
3438,18,113,5/20/2022,$9.59 
3439,11,1436,9/29/2021,$3.88 
3440,34,1123,2/25/2022,$8.54 
3441,42,787,6/3/2022,$3.24 
3442,86,644,9/3/2022,$0.18 
3443,97,676,1/27/2023,$7.26 
3444,47,1419,7/7/2022,$0.16 
3445,39,159,6/6/2023,$4.62 
3446,66,937,3/11/2022,$8.26 
3447,98,65,10/24/2022,$9.79 
3448,63,1522,2/22/2023,$1.03 
3449,95,1101,4/13/2023,$4.21 
3450,61,1538,2/11/2023,$7.22 
3451,98,1856,5/24/2022,$4.29 
3452,12,634,7/14/2021,$0.58 
3453,49,1646,12/26/2022,$4.78 
3454,48,1754,12/26/2022,$5.08 
3455,93,1318,4/30/2022,$6.82 
3456,66,1464,3/5/2021,$9.47 
3457,97,1175,12/16/2021,$5.77 
3458,21,1344,12/10/2021,$4.68 
3459,54,655,9/22/2022,$1.37 
3460,10,1768,7/4/2022,$2.02 
3461,22,561,11/18/2021,$4.59 
3462,88,280,8/28/2021,$3.56 
3463,53,1759,11/11/2022,$1.22 
3464,76,9,1/10/2021,$0.35 
3465,81,976,1/27/2021,$9.14 
3466,26,1195,6/6/2021,$4.08 
3467,31,933,11/3/2021,$4.72 
3468,33,479,5/28/2023,$6.47 
3469,21,235,12/13/2022,$3.02 
3470,17,1657,8/10/2021,$7.15 
3471,12,845,12/21/2020,$7.24 
3472,90,1750,5/12/2022,$0.97 
3473,43,150,4/27/2023,$5.97 
3474,19,514,12/29/2022,$6.12 
3475,67,668,7/25/2020,$9.86 
3476,75,729,1/31/2023,$4.79 
3477,98,1574,10/8/2020,$4.71 
3478,87,212,4/9/2021,$1.09 
3479,94,351,6/16/2021,$5.82 
3480,94,1359,9/22/2020,$5.64 
3481,81,1655,5/24/2023,$9.86 
3482,72,958,8/28/2021,$6.66 
3483,91,1564,1/23/2021,$9.27 
3484,99,1781,4/26/2022,$0.59 
3485,39,335,11/30/2022,$5.07 
3486,21,1815,12/25/2022,$2.32 
3487,34,368,4/1/2022,$1.84 
3488,81,1075,10/20/2020,$9.46 
3489,57,1790,2/27/2021,$1.19 
3490,14,1024,3/22/2023,$0.48 
3491,75,24,4/4/2021,$4.35 
3492,61,1015,6/12/2022,$5.38 
3493,92,1174,5/13/2023,$0.91 
3494,85,724,2/21/2022,$7.67 
3495,87,559,5/27/2023,$4.42 
3496,87,1182,5/28/2023,$6.43 
3497,86,784,12/12/2020,$9.94 
3498,11,1630,3/15/2023,$5.12 
3499,48,1029,6/8/2023,$4.37 
3500,96,367,5/17/2023,$0.20 
3501,77,410,1/13/2021,$5.95 
3502,47,18,8/5/2022,$3.23 
3503,32,291,7/25/2020,$3.64 
3504,75,1566,4/16/2023,$4.74 
3505,55,947,4/8/2021,$7.57 
3506,16,1187,2/26/2022,$9.16 
3507,85,1388,9/1/2021,$4.02 
3508,96,1443,6/6/2021,$6.27 
3509,60,1428,8/30/2021,$3.52 
3510,70,1256,3/8/2023,$1.41 
3511,60,380,5/16/2023,$8.74 
3512,34,1698,8/2/2020,$5.51 
3513,30,837,8/1/2020,$1.52 
3514,19,947,2/21/2021,$1.83 
3515,61,1308,4/14/2023,$9.19 
3516,73,45,1/11/2022,$6.69 
3517,59,1101,5/26/2021,$0.46 
3518,76,14,5/2/2022,$5.56 
3519,54,2,4/9/2022,$8.13 
3520,99,865,1/14/2023,$6.56 
3521,96,1640,12/4/2021,$5.77 
3522,88,1873,1/26/2023,$5.65 
3523,45,739,3/11/2021,$3.64 
3524,82,1521,1/6/2021,$9.12 
3525,41,74,5/22/2021,$5.28 
3526,26,79,12/7/2022,$8.72 
3527,58,1256,12/16/2021,$3.57 
3528,25,1126,1/9/2022,$2.31 
3529,78,164,9/1/2022,$8.50 
3530,38,1727,11/24/2021,$8.10 
3531,52,1225,3/3/2022,$0.70 
3532,83,74,11/24/2020,$6.67 
3533,27,488,8/26/2021,$1.60 
3534,41,193,1/17/2021,$7.36 
3535,32,1772,5/24/2023,$9.40 
3536,56,1179,7/5/2022,$2.55 
3537,60,1148,9/16/2020,$8.85 
3538,97,521,9/17/2022,$1.56 
3539,10,539,9/9/2022,$4.10 
3540,37,1167,5/14/2023,$0.45 
3541,65,1697,6/4/2021,$6.57 
3542,65,1646,1/8/2022,$2.55 
3543,95,1701,4/13/2023,$4.79 
3544,67,844,1/29/2023,$6.62 
3545,73,455,1/11/2021,$2.78 
3546,18,1077,9/24/2022,$5.83 
3547,15,1801,7/8/2022,$2.52 
3548,25,1411,5/2/2021,$8.27 
3549,82,1711,11/14/2021,$6.61 
3550,95,1001,9/22/2022,$1.41 
3551,34,1862,4/26/2022,$1.06 
3552,76,313,6/13/2022,$4.91 
3553,44,390,5/14/2021,$0.91 
3554,98,479,2/12/2022,$4.42 
3555,10,1793,4/7/2023,$4.18 
3556,21,1847,11/29/2021,$2.28 
3557,36,1699,7/19/2022,$3.23 
3558,12,1099,1/14/2022,$2.86 
3559,18,304,11/13/2022,$5.79 
3560,59,1002,12/27/2022,$7.58 
3561,28,639,12/26/2021,$5.98 
3562,33,1230,2/5/2023,$6.58 
3563,48,524,6/12/2023,$2.70 
3564,76,942,12/10/2020,$3.31 
3565,53,1219,1/31/2021,$5.86 
3566,58,432,1/20/2021,$6.26 
3567,44,412,9/20/2020,$9.43 
3568,55,1251,8/5/2022,$0.46 
3569,91,675,1/28/2021,$5.08 
3570,32,25,4/25/2021,$3.27 
3571,73,1839,2/2/2021,$0.74 
3572,59,998,5/10/2021,$0.59 
3573,33,34,11/25/2020,$3.23 
3574,13,406,1/19/2022,$4.86 
3575,80,851,4/26/2022,$7.37 
3576,74,878,6/4/2023,$4.96 
3577,29,1765,2/27/2021,$1.51 
3578,56,308,8/23/2021,$8.27 
3579,79,1193,6/13/2021,$2.51 
3580,29,579,12/5/2022,$6.39 
3581,25,1336,4/19/2021,$9.79 
3582,56,1169,1/12/2021,$6.30 
3583,98,1498,7/15/2022,$2.27 
3584,60,1234,2/2/2022,$3.78 
3585,71,856,10/9/2021,$1.03 
3586,37,1098,10/24/2022,$0.28 
3587,50,755,12/31/2020,$5.03 
3588,90,1059,3/18/2022,$7.95 
3589,19,671,6/3/2021,$3.58 
3590,67,968,4/23/2023,$7.99 
3591,50,1208,9/10/2021,$5.46 
3592,85,708,5/20/2023,$0.82 
3593,80,1141,10/17/2022,$6.59 
3594,86,1070,9/15/2022,$7.81 
3595,81,754,1/23/2023,$8.22 
3596,70,1233,6/28/2023,$5.03 
3597,32,1846,8/31/2021,$7.38 
3598,95,351,7/28/2022,$8.18 
3599,18,99,5/28/2023,$9.34 
3600,64,1242,12/12/2022,$6.42 
3601,53,21,7/26/2020,$9.56 
3602,46,2,10/12/2021,$0.99 
3603,78,1002,6/8/2022,$9.23 
3604,11,89,12/15/2021,$1.03 
3605,12,738,11/16/2020,$1.54 
3606,55,317,6/28/2021,$2.23 
3607,36,1618,8/5/2022,$6.40 
3608,74,117,7/24/2021,$9.47 
3609,66,1643,11/13/2020,$7.82 
3610,82,1270,12/21/2022,$9.42 
3611,61,931,5/6/2021,$0.47 
3612,17,240,9/18/2020,$6.62 
3613,17,1576,6/23/2023,$0.12 
3614,12,1681,9/3/2020,$0.71 
3615,74,1137,2/27/2023,$3.80 
3616,73,1693,9/11/2020,$2.83 
3617,84,154,12/15/2022,$1.80 
3618,83,1658,7/3/2021,$4.79 
3619,39,1672,3/30/2021,$6.91 
3620,85,1298,2/24/2023,$8.19 
3621,71,834,8/24/2020,$9.63 
3622,67,1476,9/11/2020,$4.56 
3623,84,499,9/10/2020,$5.44 
3624,75,1224,11/20/2020,$8.55 
3625,81,1302,12/22/2020,$1.28 
3626,27,1636,10/25/2021,$7.23 
3627,84,1799,7/23/2021,$7.74 
3628,56,1170,1/8/2022,$0.44 
3629,72,354,9/16/2022,$9.93 
3630,23,1535,1/5/2021,$4.15 
3631,27,113,8/16/2022,$2.54 
3632,24,1180,12/10/2021,$9.86 
3633,18,761,8/2/2020,$2.68 
3634,36,736,9/12/2022,$6.92 
3635,40,1221,2/12/2021,$3.34 
3636,54,1530,7/16/2022,$0.68 
3637,43,402,1/29/2021,$3.03 
3638,37,1828,7/19/2021,$8.68 
3639,23,1854,4/12/2023,$0.01 
3640,25,185,6/5/2021,$3.07 
3641,35,1821,4/1/2021,$1.08 
3642,45,1692,6/16/2023,$8.29 
3643,30,1813,11/15/2021,$4.32 
3644,49,874,2/4/2023,$3.67 
3645,56,233,3/7/2021,$2.49 
3646,23,658,8/13/2022,$8.68 
3647,66,447,2/3/2022,$6.38 
3648,50,109,9/17/2021,$2.56 
3649,55,1284,6/19/2023,$5.83 
3650,92,314,4/10/2022,$3.46 
3651,78,78,9/20/2022,$6.80 
3652,51,1216,12/31/2021,$8.50 
3653,28,792,12/31/2022,$2.97 
3654,35,1116,3/24/2023,$5.49 
3655,53,1013,5/4/2023,$6.59 
3656,27,401,3/25/2023,$7.98 
3657,56,1237,11/19/2020,$6.30 
3658,90,33,5/29/2022,$5.88 
3659,74,1247,5/25/2023,$7.10 
3660,67,629,7/18/2020,$8.91 
3661,29,483,6/11/2021,$6.49 
3662,29,1353,9/9/2020,$0.40 
3663,36,728,2/22/2023,$6.84 
3664,68,728,7/17/2021,$5.36 
3665,64,880,7/15/2021,$9.29 
3666,40,713,10/18/2020,$6.57 
3667,40,507,2/4/2022,$4.87 
3668,41,881,6/17/2023,$0.52 
3669,56,447,2/23/2021,$5.70 
3670,20,1507,10/20/2022,$6.38 
3671,83,786,10/24/2022,$8.88 
3672,21,406,8/26/2020,$6.71 
3673,48,1689,4/15/2021,$6.92 
3674,71,1005,5/13/2023,$3.74 
3675,35,1770,12/14/2021,$4.41 
3676,10,334,8/17/2021,$4.52 
3677,65,1799,3/16/2023,$8.13 
3678,97,904,6/1/2022,$9.16 
3679,57,1578,1/12/2021,$2.25 
3680,93,1116,11/12/2021,$5.05 
3681,22,1319,7/2/2022,$5.00 
3682,10,1474,6/20/2022,$3.63 
