invoice_id,store_id,customer_id,invoice_date,discount
4085,19,1449,9/10/2021,$0.15 
4086,36,1722,8/11/2021,$3.06 
4087,82,1684,3/18/2023,$7.74 
4088,67,1096,12/21/2022,$4.44 
4089,66,328,6/5/2023,$4.94 
4090,59,300,12/16/2020,$1.93 
4091,62,519,11/13/2022,$8.29 
4092,37,1069,11/27/2021,$7.27 
4093,62,1753,10/1/2021,$5.76 
4094,82,1215,6/17/2021,$6.79 
4095,75,5,9/9/2021,$1.69 
4096,64,218,2/23/2021,$6.72 
4097,50,10,4/4/2022,$8.00 
4098,83,1638,1/2/2021,$1.88 
4099,86,264,1/8/2023,$5.04 
4100,76,529,1/29/2022,$0.95 
4101,38,1856,12/5/2021,$6.03 
4102,94,889,8/7/2021,$1.29 
4103,62,237,6/4/2022,$2.36 
4104,43,893,7/11/2022,$9.72 
4105,62,851,6/24/2023,$6.00 
4106,13,950,11/14/2022,$1.39 
4107,62,581,9/2/2021,$7.38 
4108,24,1765,12/7/2021,$5.62 
4109,32,713,11/10/2021,$7.62 
4110,20,10,7/26/2022,$6.41 
4111,29,580,10/29/2021,$0.87 
4112,23,1293,11/14/2021,$2.00 
4113,49,892,1/28/2023,$9.08 
4114,37,1423,2/8/2023,$8.02 
4115,37,1303,12/21/2020,$0.38 
4116,61,615,5/20/2023,$3.99 
4117,84,190,3/15/2022,$5.50 
4118,75,182,5/18/2022,$9.62 
4119,58,258,2/7/2021,$6.54 
4120,79,1384,10/23/2022,$2.92 
4121,99,1645,6/13/2021,$6.46 
4122,87,1275,9/4/2022,$5.92 
4123,92,636,1/22/2023,$1.50 
4124,57,554,10/7/2021,$6.37 
4125,75,541,1/22/2021,$3.35 
4126,18,401,4/23/2023,$4.14 
4127,15,1535,12/12/2021,$2.48 
4128,33,1724,7/9/2020,$3.68 
4129,31,1722,9/17/2020,$7.52 
4130,76,1638,3/7/2021,$6.97 
4131,20,1279,8/7/2021,$5.99 
4132,43,1138,11/10/2021,$0.99 
4133,88,290,10/12/2022,$6.96 
4134,87,111,5/28/2022,$7.49 
4135,80,1848,12/6/2021,$0.25 
4136,68,388,9/11/2020,$2.35 
4137,19,830,2/18/2021,$1.62 
4138,57,1782,2/4/2021,$5.40 
4139,40,1613,6/15/2022,$8.43 
4140,44,1713,3/24/2021,$3.14 
4141,47,850,11/27/2021,$6.04 
4142,48,365,5/28/2022,$8.33 
4143,63,1738,3/7/2023,$2.83 
4144,17,395,10/19/2022,$4.13 
4145,77,1351,4/22/2023,$7.65 
4146,66,1749,7/5/2022,$1.44 
4147,98,420,11/30/2020,$8.54 
4148,59,1293,4/13/2021,$6.12 
4149,39,1322,1/21/2021,$9.25 
4150,17,343,4/7/2023,$0.05 
4151,36,399,1/15/2023,$4.38 
4152,49,103,8/13/2020,$2.96 
4153,74,1348,12/30/2020,$4.47 
4154,89,53,6/4/2023,$9.17 
4155,16,1149,2/20/2022,$6.14 
4156,49,1765,8/19/2021,$2.98 
4157,91,1194,10/17/2020,$9.54 
4158,35,808,8/28/2022,$5.55 
4159,11,1577,2/23/2021,$8.06 
4160,52,1042,4/19/2021,$7.53 
4161,83,1230,7/12/2021,$4.52 
4162,23,1779,7/17/2021,$9.81 
4163,35,329,10/26/2021,$2.00 
4164,55,336,4/14/2023,$5.06 
4165,98,1768,9/29/2022,$9.69 
4166,28,1538,12/13/2020,$9.25 
4167,31,406,5/8/2021,$6.08 
4168,13,382,1/5/2023,$5.63 
4169,27,1248,11/1/2020,$6.55 
4170,37,776,11/15/2022,$1.25 
4171,19,1685,9/21/2021,$5.59 
4172,65,1430,3/31/2022,$2.41 
4173,43,262,8/18/2022,$3.32 
4174,85,989,9/27/2022,$2.67 
4175,42,1713,4/6/2021,$0.60 
4176,54,1124,8/27/2022,$4.08 
4177,78,417,1/27/2022,$7.73 
4178,84,552,7/20/2021,$0.73 
4179,85,1819,12/12/2021,$4.54 
4180,58,908,1/13/2022,$0.00 
4181,96,1061,6/29/2021,$1.82 
4182,24,1184,3/4/2023,$7.50 
4183,58,752,8/20/2021,$4.08 
4184,35,791,1/16/2022,$8.77 
4185,92,1092,2/1/2021,$5.49 
4186,85,204,5/4/2023,$3.42 
4187,62,1123,10/23/2020,$6.25 
4188,54,1759,8/4/2021,$0.21 
4189,61,1314,1/19/2022,$1.08 
4190,89,107,8/24/2021,$4.22 
4191,99,129,7/28/2020,$3.28 
4192,71,1328,6/2/2021,$1.02 
4193,49,346,8/4/2021,$9.38 
4194,94,1543,2/28/2023,$9.43 
4195,91,672,3/3/2023,$9.69 
4196,30,22,4/12/2021,$2.75 
4197,31,938,6/20/2022,$8.14 
4198,72,1634,7/24/2021,$4.20 
4199,60,570,5/4/2023,$9.39 
4200,83,1737,10/26/2021,$3.31 
4201,20,166,6/21/2022,$8.86 
4202,98,1835,2/22/2021,$3.02 
4203,23,421,10/9/2021,$3.83 
4204,79,374,6/24/2022,$1.63 
4205,69,1389,10/2/2021,$1.51 
4206,56,984,2/20/2022,$4.84 
4207,93,460,3/1/2021,$8.45 
4208,48,764,10/12/2021,$0.83 
4209,73,680,3/9/2022,$6.85 
4210,90,1437,1/3/2023,$2.39 
4211,62,706,2/12/2022,$1.21 
4212,23,1230,4/15/2023,$7.85 
4213,14,608,3/24/2022,$9.95 
4214,88,233,12/7/2020,$6.47 
4215,13,1096,3/6/2023,$8.18 
4216,97,872,4/13/2022,$7.41 
4217,26,182,10/10/2020,$9.48 
4218,66,1433,2/19/2022,$7.78 
4219,89,1519,5/7/2022,$6.30 
4220,64,1393,12/6/2021,$5.52 
4221,39,986,8/18/2022,$7.40 
4222,14,1434,4/13/2022,$6.92 
4223,23,433,10/26/2020,$0.48 
4224,50,653,6/4/2021,$2.92 
4225,49,1144,8/14/2021,$4.43 
4226,40,1172,10/12/2022,$6.52 
4227,90,1818,5/16/2022,$5.96 
4228,41,495,6/13/2022,$9.22 
4229,28,1354,1/4/2023,$0.84 
4230,58,1098,3/7/2022,$0.32 
4231,28,686,11/9/2022,$1.59 
4232,27,616,7/9/2022,$4.65 
4233,92,52,3/7/2022,$9.87 
4234,63,976,1/10/2021,$8.08 
4235,82,1689,11/6/2020,$4.80 
4236,32,878,4/4/2021,$9.72 
4237,50,85,9/3/2020,$9.48 
4238,60,1265,6/14/2023,$3.25 
4239,51,857,10/8/2021,$7.61 
4240,81,684,12/29/2021,$1.98 
4241,41,934,5/17/2021,$5.42 
4242,86,231,11/26/2022,$8.57 
4243,28,1580,12/5/2021,$3.14 
4244,64,1762,2/17/2023,$9.70 
4245,96,888,8/25/2020,$5.28 
4246,31,549,10/23/2020,$7.00 
4247,18,254,1/19/2021,$7.51 
4248,66,170,6/26/2022,$6.52 
4249,19,246,2/7/2021,$3.27 
4250,26,73,8/28/2022,$2.55 
4251,74,598,3/12/2023,$1.41 
4252,64,1341,2/11/2021,$7.45 
4253,70,935,12/15/2020,$4.64 
4254,68,1509,2/10/2023,$1.75 
4255,61,206,4/22/2021,$4.78 
4256,50,1768,2/11/2022,$2.95 
4257,16,160,11/14/2022,$6.12 
4258,85,3,9/12/2021,$5.62 
4259,42,1489,3/3/2021,$7.88 
4260,95,273,1/19/2023,$8.69 
4261,79,564,7/4/2022,$2.86 
4262,33,1267,6/4/2021,$7.09 
4263,24,1594,1/7/2021,$4.39 
4264,49,1388,1/29/2023,$5.32 
4265,74,368,1/24/2022,$2.19 
4266,98,1385,9/2/2022,$0.64 
4267,26,1211,8/16/2020,$9.39 
4268,25,1564,5/4/2021,$0.96 
4269,53,773,8/25/2021,$1.53 
4270,69,743,1/11/2021,$2.20 
4271,94,81,2/20/2022,$6.75 
4272,36,4,7/15/2021,$6.99 
4273,33,718,6/3/2022,$9.05 
4274,59,1795,5/5/2021,$8.72 
4275,48,1042,5/4/2022,$1.01 
4276,95,1074,10/12/2022,$4.37 
4277,30,798,7/22/2022,$7.49 
4278,59,342,7/17/2020,$0.54 
4279,70,521,3/22/2023,$1.95 
4280,82,399,4/22/2021,$0.20 
4281,30,650,12/21/2021,$6.04 
4282,91,563,12/3/2020,$0.78 
4283,51,1265,6/12/2022,$7.00 
4284,14,625,5/2/2023,$8.62 
4285,66,1638,11/9/2022,$5.99 
4286,49,305,7/23/2021,$3.09 
4287,98,1088,11/13/2020,$1.88 
4288,63,1012,11/24/2022,$9.39 
4289,50,1548,2/5/2022,$7.98 
4290,17,153,4/23/2023,$7.02 
4291,17,656,10/5/2022,$9.41 
4292,61,1105,12/22/2021,$6.44 
4293,46,32,7/14/2021,$5.69 
4294,61,1793,1/28/2023,$6.09 
4295,69,686,7/14/2022,$5.78 
4296,48,268,10/1/2022,$4.49 
4297,96,1402,2/10/2022,$8.02 
4298,64,1337,7/23/2022,$1.29 
4299,91,1462,5/10/2022,$8.46 
4300,96,1530,3/1/2023,$8.11 
4301,58,1126,9/15/2020,$3.78 
4302,10,1382,3/16/2021,$5.98 
4303,33,913,11/2/2022,$4.31 
4304,21,1379,1/28/2023,$1.69 
4305,77,456,8/19/2020,$9.71 
4306,36,69,2/15/2021,$2.41 
4307,60,1846,6/10/2021,$0.87 
4308,30,460,10/25/2020,$0.41 
4309,45,1839,1/29/2022,$6.98 
4310,64,915,1/27/2021,$9.41 
4311,47,77,3/10/2021,$3.81 
4312,55,1471,4/12/2021,$1.07 
4313,50,182,1/20/2021,$9.27 
4314,58,1227,6/8/2023,$7.66 
4315,11,1039,7/31/2022,$7.51 
4316,38,1795,11/27/2022,$0.87 
4317,82,698,1/25/2021,$7.45 
4318,82,1683,10/26/2020,$3.24 
4319,17,505,4/11/2021,$3.83 
4320,54,56,7/29/2022,$5.11 
4321,20,1527,2/17/2021,$1.45 
4322,18,1154,3/17/2023,$4.25 
4323,93,839,4/17/2021,$5.97 
4324,85,1866,3/13/2022,$9.15 
4325,78,1782,10/20/2022,$1.92 
4326,45,399,6/17/2022,$2.66 
4327,63,352,5/26/2022,$8.64 
4328,28,151,5/14/2023,$0.56 
4329,67,1091,6/13/2022,$5.99 
4330,95,113,12/17/2020,$9.96 
4331,83,770,7/4/2020,$8.28 
4332,38,923,11/5/2021,$9.82 
4333,47,1579,1/15/2021,$7.75 
4334,77,1445,2/15/2023,$6.71 
4335,62,363,1/8/2023,$1.14 
4336,88,907,6/18/2021,$9.83 
4337,65,1633,8/18/2020,$4.79 
4338,11,1570,10/29/2021,$9.73 
4339,35,1275,11/8/2022,$8.06 
4340,43,1836,12/22/2020,$3.67 
4341,92,1359,11/13/2020,$7.39 
4342,51,409,10/5/2022,$1.20 
4343,54,1181,6/18/2023,$1.76 
4344,39,1601,1/31/2021,$3.94 
4345,28,868,1/25/2023,$9.70 
4346,46,1082,5/8/2021,$9.43 
4347,74,833,4/22/2023,$8.32 
4348,37,1601,11/8/2021,$4.76 
4349,20,350,2/1/2023,$8.27 
4350,45,80,7/27/2021,$5.68 
4351,23,84,7/18/2021,$10.00 
4352,24,765,11/18/2020,$5.91 
4353,50,1479,11/14/2020,$5.84 
4354,68,657,2/27/2021,$0.15 
4355,30,1672,11/18/2020,$4.71 
4356,52,656,6/5/2023,$0.78 
4357,54,990,7/16/2020,$0.35 
4358,49,284,5/19/2022,$7.82 
4359,72,242,2/3/2023,$2.48 
4360,70,23,9/8/2021,$1.65 
4361,54,886,2/18/2021,$7.50 
4362,96,1538,10/18/2020,$1.42 
4363,39,193,12/13/2022,$5.83 
4364,35,472,12/20/2022,$9.07 
4365,70,1840,7/20/2021,$8.80 
4366,62,249,10/14/2022,$5.06 
4367,88,129,7/26/2022,$6.21 
4368,28,155,9/10/2022,$2.45 
4369,16,1144,7/14/2022,$5.08 
4370,68,747,4/5/2021,$9.68 
4371,48,1239,6/5/2023,$6.84 
4372,36,289,2/26/2022,$3.63 
4373,37,1385,12/12/2020,$5.68 
4374,11,1180,1/17/2021,$9.11 
4375,72,252,9/24/2020,$6.66 
4376,23,1415,2/13/2023,$9.61 
4377,68,876,7/22/2021,$3.31 
4378,62,374,3/12/2021,$1.34 
4379,12,1436,9/7/2021,$7.04 
4380,90,352,4/21/2021,$8.61 
4381,88,806,8/5/2020,$9.69 
4382,51,536,3/27/2021,$5.46 
4383,72,364,6/24/2022,$8.61 
4384,24,36,2/14/2023,$4.18 
4385,55,1760,9/28/2021,$1.95 
4386,95,4,12/2/2022,$8.04 
4387,15,1621,6/18/2022,$1.31 
4388,35,671,10/9/2021,$6.66 
4389,47,328,2/15/2023,$9.62 
4390,70,980,5/13/2022,$0.88 
4391,10,1701,1/15/2023,$7.06 
4392,45,1155,8/29/2021,$3.90 
4393,13,409,9/11/2022,$0.95 
4394,62,1272,1/17/2023,$0.71 
4395,11,1177,9/13/2020,$1.40 
4396,73,288,7/6/2021,$0.78 
4397,80,445,6/1/2022,$6.62 
4398,60,1663,1/26/2022,$6.48 
4399,85,614,3/12/2021,$2.80 
4400,69,1388,4/2/2021,$5.11 
4401,69,1201,9/7/2021,$5.33 
4402,42,1600,3/13/2021,$2.40 
4403,65,553,6/7/2023,$5.58 
4404,31,1090,10/26/2021,$2.33 
4405,44,1602,10/21/2022,$8.82 
4406,48,392,2/14/2021,$4.36 
4407,21,1297,1/9/2022,$0.46 
4408,16,268,4/17/2022,$8.71 
4409,99,1486,8/7/2020,$8.13 
4410,92,1622,6/22/2021,$5.78 
4411,65,1345,2/28/2023,$1.26 
4412,63,1450,2/28/2022,$8.83 
4413,43,1346,5/1/2022,$1.77 
4414,48,183,9/1/2021,$5.46 
4415,71,1043,8/27/2021,$3.80 
4416,15,1675,6/28/2022,$0.47 
4417,44,481,12/7/2021,$9.74 
4418,56,554,1/20/2023,$8.97 
4419,16,1251,1/31/2021,$7.65 
4420,35,459,6/8/2021,$0.79 
4421,50,1063,6/7/2021,$5.37 
4422,63,1186,9/1/2021,$4.93 
4423,20,676,4/13/2022,$7.21 
4424,86,1860,1/29/2021,$5.51 
4425,32,243,7/11/2021,$1.29 
4426,99,838,12/26/2020,$0.42 
4427,98,1035,2/22/2023,$1.60 
4428,63,324,7/19/2022,$4.05 
4429,41,800,7/7/2022,$7.65 
4430,31,1269,4/13/2021,$3.20 
4431,80,435,10/1/2021,$5.71 
4432,55,51,12/11/2020,$6.50 
4433,53,307,12/15/2021,$3.04 
4434,48,1675,9/14/2021,$9.65 
4435,63,1038,12/14/2020,$0.36 
4436,37,1769,10/27/2022,$8.44 
4437,66,1586,8/29/2020,$9.29 
4438,51,67,2/16/2023,$9.22 
4439,57,1205,9/13/2020,$7.76 
4440,54,1826,11/12/2021,$5.22 
4441,44,1512,2/9/2021,$9.07 
4442,99,1271,5/28/2022,$3.97 
4443,80,1339,8/20/2021,$6.31 
4444,37,1807,3/6/2022,$5.34 
4445,12,1298,11/13/2022,$3.06 
4446,20,1483,5/10/2023,$2.65 
4447,64,1603,6/16/2023,$5.64 
4448,85,173,7/2/2022,$4.01 
4449,66,1829,4/16/2022,$0.97 
4450,12,182,1/12/2021,$3.09 
4451,51,1401,1/28/2022,$2.98 
4452,31,1652,4/27/2022,$2.77 
4453,75,1115,9/8/2022,$1.74 
4454,73,1545,11/15/2020,$7.71 
4455,97,1147,9/10/2021,$1.67 
4456,15,425,11/16/2020,$5.58 
4457,22,1300,10/5/2020,$6.28 
4458,91,463,8/29/2020,$6.75 
4459,70,201,11/2/2022,$5.89 
4460,45,622,12/27/2021,$7.95 
4461,76,345,12/14/2021,$4.30 
4462,76,1867,4/24/2021,$2.55 
4463,42,270,3/12/2022,$1.58 
4464,45,977,10/16/2022,$4.26 
4465,98,1661,5/6/2022,$9.33 
4466,66,1233,10/10/2022,$5.05 
4467,95,1573,8/22/2021,$9.22 
4468,94,410,9/29/2022,$7.10 
4469,62,1791,5/21/2021,$6.06 
4470,70,1785,4/2/2022,$1.11 
4471,98,298,9/4/2020,$1.77 
4472,76,1482,10/22/2022,$5.16 
4473,51,1612,9/29/2021,$3.76 
4474,47,48,3/24/2021,$4.21 
4475,58,1628,6/8/2021,$6.04 
4476,88,819,1/31/2023,$1.41 
4477,51,112,8/2/2020,$5.58 
4478,13,317,2/27/2023,$6.53 
4479,13,1698,2/12/2021,$5.38 
4480,57,1554,7/30/2022,$0.62 
4481,69,1702,8/8/2022,$6.81 
4482,26,1095,12/3/2022,$4.41 
4483,27,1772,6/25/2023,$6.28 
4484,42,1416,10/15/2022,$5.64 
4485,34,1777,11/17/2022,$7.16 
4486,54,161,9/6/2022,$4.89 
4487,52,1342,3/19/2023,$6.48 
4488,70,849,11/22/2021,$6.69 
4489,67,1524,6/14/2023,$5.32 
4490,74,195,1/29/2023,$3.19 
4491,40,1860,7/16/2022,$4.22 
4492,22,1826,3/3/2023,$3.68 
4493,30,684,9/29/2021,$5.90 
4494,10,1258,1/30/2022,$5.31 
4495,35,493,3/3/2021,$4.56 
4496,94,447,9/6/2022,$7.82 
4497,46,1589,10/19/2021,$6.91 
4498,70,1465,1/28/2023,$9.20 
4499,17,1726,4/6/2021,$4.17 
4500,49,996,8/28/2020,$0.05 
4501,51,443,9/24/2021,$1.46 
4502,10,1089,1/27/2023,$5.61 
4503,76,1436,10/17/2022,$2.61 
4504,42,1833,9/15/2020,$2.77 
4505,61,1679,6/27/2021,$3.37 
4506,94,1530,12/12/2022,$7.96 
4507,16,1362,3/25/2021,$3.44 
4508,28,386,7/16/2021,$4.71 
4509,43,1048,9/11/2022,$3.32 
4510,45,1078,9/17/2021,$4.34 
4511,86,972,6/18/2021,$9.70 
4512,99,1387,2/2/2023,$6.48 
4513,15,1754,10/22/2020,$1.67 
4514,22,1004,4/4/2021,$6.43 
4515,64,538,4/23/2023,$3.15 
4516,13,732,8/5/2020,$5.28 
4517,47,35,3/27/2022,$5.51 
4518,71,310,8/9/2022,$7.48 
4519,19,1522,6/20/2023,$7.69 
4520,16,676,1/5/2021,$8.81 
4521,78,629,12/24/2022,$6.92 
4522,40,1699,3/24/2023,$3.13 
4523,23,610,11/22/2022,$3.04 
4524,40,808,9/2/2022,$8.41 
4525,60,1065,3/15/2021,$7.35 
4526,91,1104,7/27/2020,$4.85 
4527,20,1199,1/29/2021,$6.56 
4528,33,680,11/15/2021,$5.76 
4529,17,1233,1/4/2022,$9.30 
4530,89,742,4/8/2023,$4.10 
4531,21,609,5/1/2023,$9.61 
4532,98,309,9/4/2022,$1.01 
4533,88,1335,4/17/2021,$9.53 
4534,78,814,4/7/2021,$1.90 
4535,40,1561,4/23/2023,$2.80 
4536,83,1194,9/9/2022,$1.74 
4537,60,101,7/18/2020,$7.73 
4538,10,396,1/7/2022,$5.70 
4539,51,220,1/24/2022,$3.71 
4540,28,1470,11/21/2021,$7.44 
4541,51,1635,5/20/2022,$9.61 
4542,12,1228,2/18/2022,$1.23 
4543,44,1429,3/11/2022,$0.40 
4544,72,1703,12/24/2021,$0.88 
4545,84,1275,1/19/2022,$1.21 
4546,60,1373,9/28/2021,$2.50 
4547,11,114,5/17/2023,$0.14 
4548,83,894,4/9/2023,$8.07 
4549,94,1284,8/24/2022,$9.77 
4550,75,123,2/5/2021,$2.62 
4551,63,1292,2/23/2023,$5.82 
4552,26,1793,9/22/2022,$0.62 
4553,85,1597,8/25/2020,$8.15 
4554,12,1760,9/26/2021,$4.80 
4555,87,459,4/18/2022,$4.18 
4556,77,1187,11/26/2020,$1.04 
4557,95,1375,9/20/2021,$1.59 
4558,98,887,3/9/2023,$0.42 
4559,80,1729,3/18/2022,$4.21 
4560,87,531,11/24/2022,$8.37 
4561,83,430,7/31/2021,$0.52 
4562,23,1872,3/30/2022,$8.54 
4563,79,45,9/25/2022,$3.92 
4564,90,933,8/7/2021,$0.39 
4565,91,609,11/5/2022,$2.55 
4566,31,47,5/15/2023,$0.01 
4567,46,1853,7/18/2020,$4.14 
4568,58,1577,2/8/2022,$3.89 
4569,85,1493,12/10/2022,$0.12 
4570,90,59,6/20/2021,$3.47 
4571,93,917,1/9/2023,$6.23 
4572,12,735,9/24/2020,$4.50 
4573,30,1634,1/27/2021,$0.26 
4574,89,541,9/12/2021,$0.65 
4575,68,314,6/7/2022,$3.92 
4576,26,122,12/18/2022,$6.53 
4577,13,1257,6/3/2022,$7.82 
4578,92,827,4/4/2023,$4.37 
4579,20,1582,4/20/2022,$2.17 
4580,29,639,8/6/2020,$3.79 
4581,56,529,7/27/2020,$0.01 
4582,79,856,3/14/2022,$2.64 
4583,61,1484,12/31/2022,$1.15 
4584,91,1472,12/29/2022,$7.58 
4585,12,403,5/27/2021,$9.96 
4586,72,49,6/14/2022,$6.73 
4587,97,833,3/17/2021,$3.55 
4588,27,1253,10/25/2021,$6.32 
4589,51,1542,8/18/2021,$8.65 
4590,98,159,11/6/2020,$9.04 
4591,65,295,6/26/2022,$9.42 
4592,82,1509,10/2/2022,$0.73 
4593,34,87,12/7/2021,$0.70 
4594,45,1381,11/9/2022,$3.66 
4595,63,569,5/12/2021,$1.78 
4596,45,466,6/20/2022,$8.91 
4597,23,1285,7/19/2020,$8.05 
4598,67,676,1/23/2021,$8.16 
4599,99,66,9/11/2020,$4.53 
4600,86,262,6/16/2021,$1.08 
4601,21,1258,5/24/2022,$8.83 
4602,40,919,4/16/2022,$5.39 
4603,22,854,1/2/2021,$4.85 
4604,36,50,1/22/2021,$1.58 
4605,24,1437,9/3/2021,$0.37 
4606,50,1065,5/16/2021,$4.12 
4607,56,1197,3/18/2021,$4.30 
4608,80,17,7/16/2022,$4.22 
4609,12,628,11/28/2020,$7.58 
4610,54,351,9/17/2021,$9.52 
4611,10,667,6/25/2021,$8.13 
4612,52,1724,3/13/2022,$2.61 
4613,49,472,1/18/2022,$3.68 
4614,72,123,11/26/2022,$3.11 
4615,92,103,9/11/2021,$0.06 
4616,34,472,12/1/2020,$1.85 
4617,48,160,1/20/2023,$8.21 
4618,92,1050,12/25/2020,$9.16 
4619,88,463,9/5/2022,$6.25 
4620,96,486,8/30/2022,$1.96 
4621,91,1534,12/20/2021,$4.94 
4622,73,679,3/29/2021,$9.25 
4623,55,1043,7/10/2022,$1.92 
4624,53,1117,10/1/2021,$4.02 
4625,77,1555,5/11/2023,$9.80 
4626,23,1443,5/21/2023,$0.93 
4627,27,478,9/8/2022,$5.77 
4628,76,1439,8/29/2022,$1.25 
4629,48,1300,3/12/2022,$6.64 
4630,34,310,9/16/2020,$4.99 
4631,53,1263,3/7/2022,$0.34 
4632,42,689,1/23/2021,$7.66 
4633,31,356,6/7/2022,$0.08 
4634,79,651,9/19/2021,$4.79 
4635,28,349,4/12/2021,$2.63 
4636,38,1101,7/24/2022,$4.55 
4637,51,1124,2/7/2023,$9.45 
4638,75,411,2/23/2023,$1.47 
4639,65,1495,12/27/2021,$8.67 
4640,75,1478,9/23/2022,$8.45 
4641,92,1430,8/13/2022,$2.67 
4642,77,1358,4/6/2021,$3.93 
4643,46,626,10/21/2022,$5.62 
4644,40,1395,9/10/2021,$6.95 
4645,36,1546,3/12/2021,$8.74 
4646,73,1794,2/4/2021,$8.43 
4647,63,1454,11/6/2020,$6.98 
4648,62,901,1/29/2021,$8.81 
4649,33,359,7/23/2021,$8.77 
4650,27,1837,1/6/2021,$4.98 
4651,66,590,6/19/2021,$2.53 
4652,86,828,3/7/2022,$2.16 
4653,80,271,12/31/2020,$9.61 
4654,14,1418,2/3/2023,$7.32 
4655,30,1251,7/13/2022,$3.89 
4656,37,1470,2/19/2021,$1.00 
4657,65,1429,9/10/2021,$9.98 
4658,93,263,4/29/2021,$4.35 
4659,17,108,10/11/2022,$5.38 
4660,97,517,10/25/2022,$6.49 
4661,56,269,3/19/2022,$3.73 
4662,44,593,6/24/2023,$1.38 
4663,69,1326,11/12/2022,$9.01 
4664,48,11,2/7/2021,$2.56 
4665,87,813,12/8/2022,$5.12 
4666,18,1177,3/4/2022,$0.76 
4667,66,526,7/3/2022,$2.29 
4668,62,10,7/11/2022,$0.68 
4669,53,870,5/31/2021,$9.47 
4670,45,882,9/5/2022,$6.65 
4671,68,1512,7/30/2020,$9.97 
4672,42,18,9/17/2020,$6.51 
4673,42,1501,12/5/2022,$3.00 
4674,83,88,10/26/2021,$6.39 
4675,97,1000,10/7/2022,$7.81 
4676,91,1499,5/30/2023,$5.93 
4677,97,326,4/21/2022,$6.68 
4678,44,659,1/21/2023,$4.91 
4679,19,1553,8/13/2020,$2.79 
4680,99,1159,6/15/2021,$3.32 
4681,64,1478,3/21/2022,$8.57 
