invoice_item_id,invoice_id,product_id,quantity
9108,2713,348,8
9109,1578,587,3
9110,3809,393,6
9111,3546,149,5
9112,3781,537,5
9113,4322,738,3
9114,1653,177,9
9115,2320,752,8
9116,2675,364,2
9117,2719,142,4
9118,4926,424,6
9119,2048,598,7
9120,4375,225,1
9121,4170,281,5
9122,132,952,9
9123,308,822,8
9124,4233,644,7
9125,3599,25,5
9126,903,750,9
9127,3240,772,10
9128,4267,592,9
9129,2800,397,4
9130,4351,110,5
9131,749,709,6
9132,2894,997,1
9133,4201,404,5
9134,4772,867,7
9135,4558,218,3
9136,3436,900,10
9137,2008,456,4
9138,67,141,8
9139,2426,9,9
9140,3067,65,10
9141,3396,395,6
9142,4324,363,8
9143,588,290,9
9144,3631,216,7
9145,3990,365,9
9146,2350,578,1
9147,3090,194,9
9148,312,880,9
9149,1055,184,5
9150,389,180,6
9151,1898,770,9
9152,3725,367,3
9153,1833,368,3
9154,3773,132,6
9155,791,588,5
9156,2717,962,3
9157,4103,749,3
9158,3376,111,1
9159,1990,590,8
9160,4279,228,9
9161,825,271,9
9162,2820,932,3
9163,2539,234,1
9164,1158,215,2
9165,3955,635,2
9166,1267,594,6
9167,2352,389,1
9168,3711,364,9
9169,3701,319,6
9170,4296,73,3
9171,1066,872,5
9172,2627,560,3
9173,3316,969,5
9174,4526,457,3
9175,3632,505,5
9176,1351,243,6
9177,574,48,10
9178,4263,872,1
9179,3600,280,10
9180,822,535,4
9181,4711,874,2
9182,3934,480,3
9183,1996,52,2
9184,1334,901,10
9185,3149,109,4
9186,3943,864,10
9187,3979,729,2
9188,1871,599,4
9189,483,326,4
9190,95,658,7
9191,1908,532,8
9192,836,316,9
9193,4551,292,8
9194,968,102,2
9195,583,947,7
9196,2115,197,2
9197,1176,272,4
9198,845,144,9
9199,4575,512,9
9200,4188,933,1
9201,2109,482,1
9202,4318,235,7
9203,163,664,4
9204,2308,612,6
9205,145,190,3
9206,3982,874,6
9207,2991,173,4
9208,2465,452,1
9209,2706,524,9
9210,4408,538,7
9211,2412,788,8
9212,2656,671,4
9213,5,719,9
9214,1221,377,8
9215,3634,330,4
9216,4081,445,8
9217,1556,953,1
9218,4328,935,10
9219,4177,134,6
9220,193,77,5
9221,2483,901,1
9222,3063,398,3
9223,824,379,4
9224,4067,678,2
9225,2322,329,6
9226,3768,74,8
9227,4230,574,1
9228,1718,322,6
9229,211,908,3
9230,557,622,2
9231,2212,720,6
9232,1334,610,5
9233,1896,409,8
9234,219,523,3
9235,245,602,5
9236,2297,401,10
9237,488,711,5
9238,4290,607,4
9239,2134,493,8
9240,2627,646,7
9241,1441,88,8
9242,3491,935,1
9243,2969,90,1
9244,3570,364,6
9245,3449,601,5
9246,2311,599,7
9247,519,555,6
9248,1607,646,5
9249,3572,216,10
9250,33,488,10
9251,4944,612,2
9252,4786,455,4
9253,817,941,1
9254,3961,713,7
9255,4142,611,10
9256,1416,178,5
9257,3901,852,6
9258,3727,537,5
9259,3106,885,10
9260,4897,569,9
9261,3533,803,5
9262,3634,928,4
9263,2053,669,7
9264,860,420,9
9265,3008,652,9
9266,3837,702,4
9267,1388,491,6
9268,2553,169,8
9269,2713,292,5
9270,4849,837,10
9271,3547,697,10
9272,1905,680,1
9273,439,94,2
9274,3397,226,6
9275,3750,674,10
9276,1005,583,9
9277,4863,502,1
9278,868,32,8
9279,3408,784,10
9280,4551,943,5
9281,4656,792,6
9282,471,542,2
9283,459,184,8
9284,4462,800,10
9285,2681,412,9
9286,504,405,3
9287,3265,488,4
9288,2458,481,7
9289,786,370,3
9290,3287,771,8
9291,3054,300,10
9292,3836,640,6
9293,3030,953,9
9294,3055,311,6
9295,1346,480,1
9296,4299,596,3
9297,3696,358,7
9298,3510,145,5
9299,2740,715,10
9300,2591,533,8
9301,4215,584,8
9302,54,27,7
9303,3980,73,5
9304,2971,748,8
9305,2742,961,7
9306,2110,589,6
9307,2449,37,5
9308,2814,195,1
9309,261,408,3
9310,985,323,10
9311,2345,775,1
9312,2437,612,4
9313,980,883,5
9314,3386,882,8
9315,905,817,9
9316,3845,395,10
9317,4373,118,3
9318,1176,853,10
9319,4168,243,2
9320,4075,783,9
9321,3912,376,6
9322,3464,665,8
9323,4416,668,5
9324,4318,694,2
9325,3917,674,6
9326,3837,515,7
9327,2707,601,1
9328,3024,146,3
9329,3230,850,1
9330,2042,807,8
9331,3830,332,2
9332,2680,67,5
9333,4206,611,5
9334,156,408,8
9335,1964,315,7
9336,2348,819,3
9337,2988,475,6
9338,2528,518,8
9339,4213,737,4
9340,3740,886,7
9341,2092,564,7
9342,4381,247,5
9343,2699,588,5
9344,4235,840,2
9345,4625,402,3
9346,397,169,10
9347,1659,3,7
9348,3402,855,5
9349,422,106,7
9350,4652,994,2
9351,4562,905,3
9352,4219,793,7
9353,1273,435,10
9354,1842,490,1
9355,4695,375,9
9356,3373,489,10
9357,1659,687,7
9358,4991,62,9
9359,2507,713,5
9360,4869,520,2
9361,3881,905,5
9362,3242,496,4
9363,4830,533,1
9364,3683,185,3
9365,4174,387,10
9366,3656,852,3
9367,447,508,5
9368,3061,238,10
9369,3392,77,3
9370,3715,788,4
9371,3570,799,4
9372,2961,756,1
9373,716,860,6
9374,2481,571,2
9375,4648,451,1
9376,3153,232,5
9377,4102,393,1
9378,571,121,2
9379,3961,504,1
9380,956,117,7
9381,349,917,1
9382,7,931,10
9383,830,163,2
9384,3090,186,10
9385,2078,145,3
9386,6,195,1
9387,3064,975,7
9388,643,357,6
9389,4879,824,5
9390,2006,621,2
9391,2550,301,1
9392,3637,102,1
9393,4366,117,8
9394,4681,575,7
9395,2136,495,3
9396,3850,207,6
9397,4616,889,7
9398,4863,8,8
9399,3942,445,6
9400,4091,803,7
9401,4652,389,7
9402,4540,357,8
9403,201,849,7
9404,3019,838,6
9405,1917,146,4
9406,2560,425,9
9407,819,563,8
9408,1320,917,10
9409,3846,151,1
9410,4802,606,8
9411,2583,140,5
9412,2430,748,6
9413,2515,960,7
9414,4511,452,10
9415,1456,513,6
9416,2827,814,4
9417,837,378,10
9418,4332,347,3
9419,4835,651,1
9420,4390,504,9
9421,856,567,9
9422,26,575,9
9423,1366,611,2
9424,1972,234,4
9425,1353,710,3
9426,4666,118,7
9427,4742,464,5
9428,2503,310,3
9429,3567,259,6
9430,2561,940,3
9431,1576,650,4
9432,3762,170,10
9433,1195,873,4
9434,120,584,1
9435,3201,628,3
9436,254,321,10
9437,3520,213,6
9438,3307,632,4
9439,1255,5,8
9440,3761,402,2
9441,2606,871,7
9442,2793,578,1
9443,2293,353,5
9444,4338,626,8
9445,1818,835,8
9446,1622,193,1
9447,4816,649,3
9448,2861,216,10
9449,136,842,2
9450,965,956,3
9451,4286,38,4
9452,2086,445,4
9453,3189,320,5
9454,2132,455,1
9455,2259,306,7
9456,2272,710,6
9457,4395,150,9
9458,3290,480,7
9459,3092,782,3
9460,3241,61,9
9461,4635,322,9
9462,4774,796,9
9463,4348,745,1
9464,2220,273,7
9465,4818,6,3
9466,49,800,10
9467,1344,993,5
9468,4379,57,8
9469,4921,899,8
9470,4228,953,8
9471,1768,586,4
9472,1591,418,3
9473,638,822,1
9474,4840,639,3
9475,4634,4,5
9476,604,707,6
9477,1499,473,3
9478,3857,152,5
9479,4110,358,3
9480,1957,995,9
9481,3131,254,3
9482,4248,56,1
9483,661,399,10
9484,1860,809,4
9485,3468,974,6
9486,2351,424,4
9487,1436,875,1
9488,4106,701,3
9489,873,260,6
9490,855,49,6
9491,4784,9,5
9492,2102,79,9
9493,3138,234,5
9494,2498,287,1
9495,544,764,2
9496,767,788,5
9497,4807,921,3
9498,2747,656,2
9499,4408,119,3
9500,1037,215,9
9501,4858,724,4
9502,4881,196,2
9503,1205,623,3
9504,2426,152,8
9505,3659,95,1
9506,631,206,1
9507,1825,840,5
9508,1283,447,1
9509,4417,795,4
9510,259,32,1
9511,3382,817,5
9512,3219,542,3
9513,4107,614,4
9514,3191,989,7
9515,2075,41,1
9516,1877,639,8
9517,4480,670,9
9518,4270,249,4
9519,3569,797,10
9520,1570,760,8
9521,4281,632,6
9522,4240,772,2
9523,2325,59,1
9524,800,156,1
9525,3678,37,4
9526,4658,923,5
9527,242,297,6
9528,2311,131,2
9529,1864,861,8
9530,1863,281,5
9531,2140,927,2
9532,1800,999,6
9533,4662,989,1
9534,2093,306,6
9535,4703,317,2
9536,467,188,4
9537,1083,788,3
9538,2823,970,3
9539,1687,80,5
9540,796,988,6
9541,2117,453,1
9542,1492,397,1
9543,802,614,6
9544,3237,157,9
9545,1501,484,2
9546,283,482,2
9547,2496,190,6
9548,4380,911,3
9549,4904,72,9
9550,725,25,6
9551,469,408,2
9552,1924,305,9
9553,4737,58,3
9554,4355,420,2
9555,4498,896,6
9556,574,872,10
9557,2564,499,10
9558,4600,700,10
9559,3898,858,3
9560,1674,117,9
9561,4661,399,1
9562,533,978,9
9563,80,295,7
9564,80,262,10
9565,3379,737,2
9566,4061,219,1
9567,3889,547,3
9568,550,432,6
9569,1495,613,7
9570,1394,482,8
9571,3262,685,8
9572,1123,459,1
9573,897,211,5
9574,1598,358,5
9575,2824,81,1
9576,124,184,5
9577,1403,391,3
9578,2284,885,10
9579,917,236,5
9580,3704,351,10
9581,496,408,8
9582,1726,453,8
9583,2365,866,7
9584,3040,275,4
9585,4761,847,8
9586,1119,24,6
9587,3304,814,2
9588,4677,646,8
9589,4024,138,1
9590,2742,662,5
9591,758,246,1
9592,3009,733,5
9593,4439,732,7
9594,938,403,8
9595,875,185,9
9596,1789,870,7
9597,1213,926,4
9598,3581,509,9
9599,1392,372,2
9600,2319,849,9
9601,3883,196,9
9602,2754,127,3
9603,3356,720,9
9604,1445,89,6
9605,419,750,7
9606,1704,820,5
9607,3547,791,10
9608,2837,672,1
9609,3898,239,4
9610,196,843,3
9611,3128,397,9
9612,2421,386,7
9613,1760,807,4
9614,4785,673,3
9615,1908,576,2
9616,3051,539,7
9617,1039,767,8
9618,2506,335,9
9619,813,731,2
9620,2534,3,8
9621,3044,104,8
9622,3590,109,2
9623,2097,524,9
9624,3682,524,6
9625,1694,713,7
9626,2524,730,7
9627,640,735,4
9628,582,78,3
9629,3587,130,6
9630,1535,453,8
9631,4902,458,7
9632,353,881,5
9633,4189,386,3
9634,1617,445,2
9635,185,616,8
9636,3771,93,10
9637,122,459,8
9638,479,932,7
9639,4504,433,5
9640,4512,950,4
9641,3335,960,3
9642,2674,813,10
9643,2324,902,3
9644,2238,362,6
9645,4970,69,10
9646,2285,677,1
9647,3564,944,10
9648,599,225,10
9649,502,868,6
9650,2102,401,6
9651,1617,812,7
9652,2231,984,4
9653,2888,979,8
9654,774,253,8
9655,1647,411,7
9656,2333,281,2
9657,2636,222,6
9658,1374,739,2
9659,1568,190,5
9660,2208,559,2
9661,1984,712,9
9662,4250,914,5
9663,4842,980,4
9664,1677,843,5
9665,3068,903,9
9666,3976,199,9
9667,4811,657,9
9668,4748,493,2
9669,441,971,7
9670,1950,192,3
9671,4338,436,7
9672,3663,964,5
9673,3869,846,10
9674,2844,547,2
9675,3180,293,5
9676,2453,712,1
9677,2888,900,10
9678,1423,842,5
9679,2563,311,8
9680,569,805,2
9681,1465,605,2
9682,4865,468,2
9683,394,747,2
9684,1019,547,4
9685,1687,7,1
9686,2801,582,1
9687,1405,483,1
9688,3320,757,4
9689,3312,576,7
9690,2713,666,9
9691,3558,238,6
9692,167,815,4
9693,2022,636,10
9694,2190,85,10
9695,3105,179,7
9696,4518,211,2
9697,3199,808,7
9698,759,920,4
9699,4840,950,6
9700,349,45,10
9701,3626,141,9
9702,380,297,10
9703,903,135,7
9704,2150,504,4
9705,3999,300,2
9706,3526,359,6
9707,3816,420,2
9708,1212,142,8
9709,4183,192,10
9710,1574,603,1
9711,4793,130,4
9712,4595,460,5
9713,2812,50,3
9714,1385,786,8
9715,1055,251,7
9716,2024,342,1
9717,2535,691,10
9718,690,177,1
9719,3722,976,10
9720,2430,738,3
9721,4511,997,9
9722,1721,867,9
9723,1410,149,1
9724,4086,657,6
9725,2555,314,5
9726,4795,705,8
9727,1380,535,9
9728,1525,800,1
9729,4489,489,3
9730,3804,678,3
9731,3258,417,3
9732,2068,245,5
9733,1285,854,6
9734,1836,654,10
9735,411,604,6
9736,990,71,4
9737,3145,581,2
9738,289,178,8
9739,3826,499,3
9740,1334,464,5
9741,418,645,5
9742,2758,321,5
9743,138,442,5
9744,967,289,10
9745,4263,910,2
9746,1985,947,1
9747,2169,307,4
9748,2189,62,9
9749,3713,67,5
9750,4658,987,7
9751,4797,619,6
9752,2228,299,6
9753,666,308,3
9754,1437,112,3
9755,2822,828,9
9756,1109,346,5
9757,1352,470,10
9758,56,896,10
9759,75,964,6
9760,3644,709,3
9761,3454,618,5
9762,4528,918,9
9763,2634,320,6
9764,3085,948,3
9765,2924,71,1
9766,4309,228,9
9767,1583,415,10
9768,2480,607,5
9769,1228,999,10
9770,1088,598,2
9771,4923,898,5
9772,4125,636,7
9773,2346,568,10
9774,2889,261,5
9775,2802,711,2
9776,187,775,3
9777,4267,646,3
9778,3579,249,3
9779,735,458,9
9780,2256,875,5
9781,663,424,9
9782,40,31,1
9783,1832,218,6
9784,4619,248,2
9785,2156,497,2
9786,4314,945,8
9787,2483,523,8
9788,3289,522,6
9789,4006,47,4
9790,1383,222,10
9791,3853,866,5
9792,656,87,10
9793,850,958,6
9794,110,288,2
9795,2894,763,6
9796,4484,84,4
9797,3023,676,4
9798,4397,801,6
9799,2923,133,7
9800,1840,130,1
9801,4627,494,5
9802,3960,761,8
9803,420,280,4
9804,95,937,10
9805,2161,239,9
9806,808,798,5
9807,3980,937,4
9808,2897,495,8
9809,1281,68,6
9810,764,942,10
9811,3457,111,7
9812,3304,374,1
9813,2765,792,7
9814,522,433,6
9815,902,991,6
9816,3302,55,3
9817,659,674,9
9818,3689,121,4
9819,1445,219,2
9820,2490,619,9
9821,868,948,10
9822,1580,178,10
9823,1537,345,4
9824,1433,913,9
9825,917,80,10
9826,4936,217,5
9827,360,218,4
9828,2430,249,5
9829,3166,731,10
9830,4315,453,9
9831,3125,507,9
9832,3585,791,10
9833,3147,338,2
9834,220,903,3
9835,1084,655,10
9836,1080,409,2
9837,1856,794,4
9838,953,236,9
9839,1508,76,5
9840,3348,756,10
9841,651,402,2
9842,132,544,7
9843,194,659,5
9844,2680,419,2
9845,3138,833,5
9846,1124,658,1
9847,3504,63,3
9848,3844,21,9
9849,4451,73,6
9850,220,124,8
9851,4364,167,7
9852,2725,218,4
9853,402,440,5
9854,1387,355,7
9855,3109,365,1
9856,2660,186,4
9857,1612,424,9
9858,1140,688,4
9859,875,109,7
9860,4052,221,7
9861,4567,592,9
9862,3861,188,9
9863,1035,928,8
9864,3767,794,3
9865,878,186,9
9866,225,335,4
9867,4886,280,6
9868,1180,155,6
9869,2784,328,6
9870,3077,866,9
9871,3794,903,8
9872,2569,979,3
9873,1180,702,6
9874,562,872,9
9875,38,855,7
9876,4738,906,8
9877,2259,104,6
9878,2108,574,3
9879,3072,692,5
9880,3010,5,3
9881,2631,530,4
9882,1177,585,10
9883,3159,518,9
9884,4106,390,10
9885,2362,194,1
9886,4249,415,5
9887,1909,363,6
9888,2562,512,5
9889,3482,713,2
9890,3604,826,3
9891,296,246,9
9892,1353,792,1
9893,845,88,8
9894,1235,558,3
9895,119,939,3
9896,4289,177,8
9897,4182,568,9
9898,1665,926,5
9899,654,853,9
9900,2037,437,6
9901,1176,895,7
9902,4312,93,7
9903,16,18,6
9904,4233,637,3
9905,3729,438,7
9906,2309,488,1
9907,461,476,3
9908,1253,935,10
9909,3161,860,10
9910,4354,969,3
9911,3588,731,9
9912,3200,676,9
9913,4268,998,4
9914,3887,400,9
9915,3308,206,5
9916,1568,967,7
9917,3332,541,1
9918,2304,884,5
9919,4011,324,4
9920,2195,154,2
9921,2326,308,1
9922,567,954,5
9923,4810,768,3
9924,1335,757,3
9925,2426,91,7
9926,1739,270,6
9927,1227,889,4
9928,903,540,6
9929,2354,234,3
9930,2891,536,10
9931,4430,759,8
9932,3813,518,1
9933,124,10,7
9934,1441,724,10
9935,4626,407,10
9936,668,893,3
9937,3067,446,2
9938,4113,282,2
9939,1042,481,4
9940,467,101,6
9941,539,674,8
9942,3155,871,6
9943,4596,484,3
9944,2106,794,9
9945,3247,279,2
9946,716,199,7
9947,1072,297,5
9948,862,19,2
9949,991,379,4
9950,2149,973,6
9951,587,942,1
9952,4763,128,3
9953,2204,812,8
9954,4602,971,1
9955,3003,156,7
9956,2060,615,2
9957,3706,547,2
9958,3926,58,9
9959,4522,541,2
9960,2712,761,10
9961,686,510,1
9962,2200,403,6
9963,1281,642,1
9964,1438,5,8
9965,2860,325,4
9966,4193,689,5
9967,260,767,3
9968,627,214,10
9969,2516,59,2
9970,1721,231,3
9971,1089,161,10
9972,2853,182,6
9973,4570,584,1
9974,1241,580,7
9975,3985,667,4
9976,2942,840,3
9977,3545,14,3
9978,410,351,7
9979,2103,652,6
9980,1130,965,4
9981,3185,758,10
9982,273,337,5
9983,899,737,3
9984,1303,846,9
9985,2448,409,8
9986,2940,923,2
9987,440,213,9
9988,2168,89,10
9989,3091,247,3
9990,4357,239,10
9991,4952,167,9
9992,4381,938,9
9993,1027,634,8
9994,4415,762,3
9995,3464,593,8
9996,2101,269,2
9997,1752,381,8
9998,1565,803,2
9999,1084,414,6
10000,1467,419,4
