invoice_item_id,invoice_id,product_id,quantity
8340,1941,41,10
8341,183,434,4
8342,1370,433,2
8343,2334,707,10
8344,3070,772,8
8345,337,58,2
8346,3972,729,7
8347,2927,682,5
8348,2387,627,6
8349,3493,604,3
8350,152,208,10
8351,690,362,6
8352,362,947,10
8353,3559,774,10
8354,4673,114,3
8355,580,122,8
8356,1016,334,1
8357,4831,613,2
8358,963,236,6
8359,4800,286,7
8360,626,624,6
8361,3795,829,10
8362,2674,686,9
8363,1351,795,3
8364,1537,496,5
8365,175,747,7
8366,1395,519,10
8367,4183,369,4
8368,1160,379,10
8369,1847,594,7
8370,426,421,9
8371,4898,852,7
8372,1885,925,4
8373,2572,464,1
8374,1576,769,8
8375,3993,786,9
8376,1201,927,4
8377,2835,719,2
8378,4297,942,3
8379,2980,417,2
8380,602,412,7
8381,3799,993,1
8382,3508,95,7
8383,4358,577,8
8384,2570,594,5
8385,2121,845,7
8386,1133,18,9
8387,3134,154,6
8388,4193,541,3
8389,4970,203,7
8390,2411,577,5
8391,3266,62,3
8392,3728,874,3
8393,2145,899,8
8394,393,586,7
8395,3361,754,7
8396,1733,871,7
8397,4105,41,10
8398,733,105,3
8399,4292,914,1
8400,4673,650,10
8401,4531,783,8
8402,1779,757,6
8403,4733,977,2
8404,3237,513,3
8405,1979,162,8
8406,802,566,2
8407,1299,865,1
8408,2832,790,6
8409,344,781,10
8410,3373,484,4
8411,1447,562,8
8412,4103,240,7
8413,4608,267,7
8414,2452,95,4
8415,3621,955,6
8416,2670,335,5
8417,3446,783,7
8418,254,517,9
8419,4288,655,1
8420,1830,195,7
8421,738,545,1
8422,4934,142,3
8423,1965,259,1
8424,4005,417,1
8425,3229,919,1
8426,2705,250,6
8427,2691,449,10
8428,1264,257,1
8429,2861,134,8
8430,3291,790,2
8431,1035,37,1
8432,2474,768,1
8433,447,610,9
8434,1882,930,10
8435,4146,135,4
8436,4451,355,2
8437,910,140,7
8438,2839,499,3
8439,1141,165,3
8440,2742,289,7
8441,3376,107,2
8442,2836,517,7
8443,3595,999,2
8444,4591,851,10
8445,3432,243,10
8446,4157,726,2
8447,1721,651,5
8448,3331,177,6
8449,1601,787,9
8450,4105,407,6
8451,1736,438,8
8452,3149,742,1
8453,1111,296,1
8454,1185,902,6
8455,4872,689,7
8456,4592,849,6
8457,1227,690,3
8458,1841,391,8
8459,674,799,10
8460,2066,732,3
8461,2300,716,3
8462,1272,842,2
8463,3235,918,8
8464,1176,729,1
8465,4825,354,6
8466,4606,697,4
8467,1414,401,1
8468,4364,339,7
8469,3310,184,5
8470,915,660,8
8471,3199,799,5
8472,4574,788,8
8473,3422,630,10
8474,377,389,6
8475,2110,254,4
8476,699,617,7
8477,4770,689,1
8478,2495,449,10
8479,853,692,10
8480,2885,734,9
8481,1505,562,3
8482,2910,786,7
8483,123,738,7
8484,1491,541,2
8485,2773,785,5
8486,2012,263,10
8487,641,928,2
8488,4830,785,4
8489,2815,285,9
8490,4690,532,6
8491,3199,754,6
8492,3741,507,4
8493,3856,205,10
8494,2564,845,4
8495,1141,474,6
8496,1974,858,2
8497,18,296,6
8498,4850,216,4
8499,1605,29,2
8500,2701,178,7
8501,1813,50,9
8502,1931,156,9
8503,3570,451,6
8504,3328,535,2
8505,4058,952,10
8506,1926,930,9
8507,194,557,5
8508,2457,144,7
8509,2995,77,3
8510,1285,270,10
8511,3529,233,1
8512,4152,599,2
8513,3279,914,5
8514,921,837,5
8515,4251,783,3
8516,2791,426,3
8517,3075,286,8
8518,4886,188,2
8519,2833,703,1
8520,1030,493,9
8521,767,934,4
8522,3144,147,7
8523,537,706,3
8524,4222,30,4
8525,1466,120,7
8526,2354,32,9
8527,3085,734,3
8528,1653,624,8
8529,4313,965,9
8530,2904,642,10
8531,2162,327,8
8532,1485,301,7
8533,287,692,3
8534,3478,586,6
8535,1808,357,8
8536,526,945,5
8537,4684,440,6
8538,832,927,8
8539,993,179,7
8540,3906,151,7
8541,4775,775,9
8542,4798,23,5
8543,4654,646,5
8544,2915,560,10
8545,4718,292,4
8546,4936,41,8
8547,4474,216,9
8548,182,614,3
8549,2522,335,9
8550,2989,510,3
8551,1553,911,8
8552,4806,573,1
8553,3636,490,10
8554,4575,804,9
8555,2539,26,3
8556,1556,218,10
8557,649,287,4
8558,306,966,2
8559,4269,395,5
8560,2352,519,5
8561,4639,568,2
8562,3198,51,7
8563,3900,329,8
8564,3454,31,5
8565,2683,174,10
8566,413,981,5
8567,2262,9,7
8568,783,810,1
8569,3401,631,3
8570,1329,487,5
8571,3810,137,4
8572,4132,912,1
8573,3443,553,5
8574,1826,956,2
8575,270,755,9
8576,385,75,2
8577,2175,773,1
8578,2660,590,7
8579,3349,101,6
8580,4968,127,5
8581,465,732,7
8582,58,403,8
8583,4714,190,6
8584,257,777,3
8585,1642,766,4
8586,1973,438,4
8587,4654,994,3
8588,3886,31,8
8589,2572,22,1
8590,4392,598,1
8591,4431,82,3
8592,1702,337,9
8593,2607,862,7
8594,4708,58,6
8595,4903,634,6
8596,1717,564,9
8597,527,697,10
8598,1164,383,4
8599,4099,169,10
8600,2985,775,9
8601,1049,747,2
8602,2291,957,2
8603,2697,657,3
8604,4043,209,5
8605,4435,799,7
8606,3963,440,8
8607,2619,127,3
8608,4401,54,4
8609,2435,785,9
8610,3618,242,3
8611,4220,399,7
8612,934,249,2
8613,3072,260,5
8614,1892,51,6
8615,2172,165,10
8616,3689,882,8
8617,1009,65,1
8618,3139,625,8
8619,1946,461,2
8620,1025,594,1
8621,1236,743,1
8622,4069,157,7
8623,623,695,3
8624,4759,160,2
8625,4182,930,4
8626,4601,681,1
8627,328,178,8
8628,4463,228,5
8629,699,799,6
8630,877,875,10
8631,2910,557,4
8632,4576,246,8
8633,2337,385,5
8634,1298,331,6
8635,3722,829,8
8636,1999,937,9
8637,1377,848,2
8638,1622,714,1
8639,3806,519,2
8640,4372,370,6
8641,4031,393,2
8642,4361,27,2
8643,674,426,9
8644,1235,616,8
8645,4798,837,2
8646,2444,874,10
8647,641,214,4
8648,1795,890,9
8649,584,62,1
8650,4240,408,6
8651,100,81,8
8652,640,823,7
8653,1421,705,8
8654,3087,583,3
8655,2339,278,2
8656,1333,570,2
8657,3879,612,8
8658,242,940,2
8659,1849,538,2
8660,2311,368,8
8661,2172,39,5
8662,594,660,9
8663,294,974,4
8664,1913,615,1
8665,4961,166,3
8666,497,868,8
8667,3297,743,5
8668,4676,742,9
8669,3906,50,10
8670,224,114,10
8671,243,706,1
8672,592,386,5
8673,1595,473,10
8674,4925,722,5
8675,1169,39,3
8676,3613,984,8
8677,3546,967,3
8678,2700,987,9
8679,4976,494,5
8680,4985,84,5
8681,4457,371,4
8682,2703,610,5
8683,3193,115,4
8684,4104,907,3
8685,4429,334,7
8686,1535,872,6
8687,752,851,2
8688,4103,700,3
8689,3085,67,9
8690,4534,469,6
8691,3354,360,2
8692,4501,545,6
8693,357,96,2
8694,3186,676,9
8695,3826,346,3
8696,891,671,6
8697,4211,589,5
8698,2546,840,8
8699,3305,731,10
8700,3665,747,9
8701,59,572,2
8702,759,934,5
8703,1201,707,2
8704,1007,7,10
8705,2033,358,4
8706,1825,619,7
8707,3705,246,9
8708,3954,677,3
8709,2348,521,9
8710,1357,517,7
8711,3132,111,4
8712,4650,981,2
8713,3175,794,3
8714,3592,681,4
8715,927,868,10
8716,2837,749,3
8717,3483,318,2
8718,1765,529,4
8719,3049,457,4
8720,2520,976,3
8721,488,132,7
8722,3628,397,6
8723,3646,952,4
8724,2877,985,1
8725,2773,312,2
8726,1672,622,4
8727,4460,152,7
8728,4175,515,3
8729,1765,268,8
8730,1700,476,8
8731,36,355,8
8732,1356,678,3
8733,329,749,1
8734,2901,231,4
8735,2597,653,4
8736,3026,995,2
8737,4733,611,7
8738,316,635,5
8739,3002,331,2
8740,1781,996,10
8741,4558,676,9
8742,3012,893,6
8743,3001,471,4
8744,4318,468,1
8745,3042,82,8
8746,3349,185,3
8747,522,127,3
8748,3327,533,8
8749,2349,938,3
8750,4315,726,2
8751,3584,898,5
8752,3993,385,10
8753,4175,106,3
8754,210,931,3
8755,3762,550,7
8756,4137,277,6
8757,4989,83,5
8758,2134,385,8
8759,3626,844,3
8760,1319,296,4
8761,2949,466,10
8762,2231,716,4
8763,4208,354,1
8764,3880,770,1
8765,1603,664,7
8766,3961,272,8
8767,741,642,7
8768,4688,990,7
8769,2499,503,3
8770,4363,978,3
8771,1836,829,6
8772,4074,41,7
8773,282,831,8
8774,3152,735,2
8775,4705,850,5
8776,689,514,3
8777,2912,875,1
8778,2411,205,9
8779,683,257,7
8780,2209,862,7
8781,2167,256,8
8782,2790,781,8
8783,2844,408,2
8784,3758,707,6
8785,2957,223,2
8786,2543,766,7
8787,2121,424,4
8788,4203,542,3
8789,2679,939,9
8790,2909,745,9
8791,961,267,4
8792,473,706,2
8793,1091,546,1
8794,3678,999,2
8795,4998,392,7
8796,1208,241,8
8797,4457,565,8
8798,741,632,5
8799,37,110,10
8800,1598,245,6
8801,2535,245,6
8802,4117,305,1
8803,3628,955,7
8804,1467,485,7
8805,4345,256,3
8806,2024,113,4
8807,225,676,6
8808,182,559,6
8809,4183,961,2
8810,298,459,10
8811,1093,309,7
8812,727,972,4
8813,1766,403,8
8814,2388,724,4
8815,1257,668,2
8816,2162,348,7
8817,2501,15,3
8818,2419,392,8
8819,389,737,10
8820,4090,646,7
8821,4238,803,3
8822,3873,176,3
8823,4461,69,6
8824,3568,880,9
8825,2723,640,1
8826,2304,742,7
8827,339,177,2
8828,4428,864,7
8829,1491,833,9
8830,2869,449,8
8831,2160,841,6
8832,3163,818,5
8833,1595,193,10
8834,1652,663,1
8835,449,57,4
8836,503,628,1
8837,4036,814,5
8838,2965,476,8
8839,217,547,5
8840,1519,859,3
8841,379,659,7
8842,2170,517,5
8843,4164,154,6
8844,2191,804,1
8845,292,159,5
8846,4532,756,7
8847,4102,703,4
8848,1997,961,2
8849,1739,839,7
8850,4145,825,6
8851,3142,494,6
8852,3275,40,5
8853,1630,736,4
8854,1744,499,8
8855,4172,48,3
8856,533,290,7
8857,2216,148,3
8858,569,97,2
8859,4584,538,2
8860,4285,843,6
8861,3896,987,5
8862,4263,782,7
8863,2416,226,7
8864,642,432,6
8865,4642,182,9
8866,4414,721,1
8867,3909,652,2
8868,2242,194,8
8869,1951,984,6
8870,853,489,8
8871,765,294,9
8872,2676,763,7
8873,1907,666,6
8874,617,715,9
8875,3748,19,10
8876,636,492,1
8877,1987,142,9
8878,2050,856,7
8879,457,869,6
8880,575,702,7
8881,4228,303,8
8882,1293,846,9
8883,2395,188,3
8884,1643,456,7
8885,1502,556,6
8886,364,45,3
8887,4714,56,6
8888,774,309,10
8889,4832,408,2
8890,4963,510,3
8891,3370,941,5
8892,4236,726,10
8893,4154,1000,3
8894,459,227,1
8895,3594,679,6
8896,2095,121,2
8897,1689,15,3
8898,2750,716,2
8899,4433,103,8
8900,3505,268,7
8901,323,768,5
8902,570,246,3
8903,4524,756,6
8904,4463,68,1
8905,3373,987,7
8906,1003,846,7
8907,1907,674,5
8908,4235,340,1
8909,1345,332,9
8910,4424,564,8
8911,4077,245,10
8912,499,363,10
8913,2520,987,5
8914,4608,76,5
8915,1990,847,3
8916,3902,502,9
8917,4638,309,4
8918,1513,812,6
8919,2729,741,2
8920,190,184,3
8921,947,314,9
8922,3680,884,5
8923,398,111,8
8924,758,990,6
8925,1223,470,8
8926,1787,559,9
8927,1030,812,5
8928,1747,229,1
8929,2120,148,4
8930,524,413,3
8931,2132,275,4
8932,921,836,2
8933,1455,528,2
8934,4214,749,3
8935,3256,78,8
8936,3503,243,7
8937,2137,464,2
8938,3047,68,4
8939,4023,209,8
8940,3121,870,7
8941,4319,373,10
8942,2520,390,6
8943,2933,783,4
8944,1682,893,7
8945,2735,657,2
8946,3248,666,2
8947,77,972,4
8948,1484,908,1
8949,3394,427,10
8950,2831,699,8
8951,3483,765,2
8952,3056,537,8
8953,2702,871,1
8954,962,76,6
8955,4778,167,5
8956,4506,852,1
8957,3520,474,2
8958,4162,541,5
8959,3004,523,2
8960,4042,414,7
8961,962,64,5
8962,1999,935,9
8963,1829,347,8
8964,2836,666,7
8965,1658,809,10
8966,1579,269,9
8967,2898,231,9
8968,2704,436,1
8969,4771,49,1
8970,931,625,2
8971,2398,386,8
8972,1392,527,10
8973,2951,799,9
8974,891,860,5
8975,2025,545,7
8976,21,843,3
8977,3474,102,2
8978,4710,848,9
8979,3814,178,2
8980,3922,274,9
8981,2438,319,4
8982,1518,421,2
8983,2169,497,5
8984,4185,682,6
8985,4759,896,2
8986,3295,598,9
8987,3558,315,10
8988,2621,104,10
8989,4510,377,8
8990,4419,519,8
8991,346,40,10
8992,346,21,2
8993,1398,296,2
8994,4947,656,7
8995,4222,907,4
8996,360,795,4
8997,1978,200,8
8998,660,879,9
8999,775,737,10
9000,3049,393,7
