invoice_item_id,invoice_id,product_id,quantity
14235,665,62,9
14236,2518,474,5
14237,2769,730,4
14238,2468,152,9
14239,3052,832,5
14240,4260,830,9
14241,1982,859,8
14242,2667,169,2
14243,4716,522,9
14244,834,269,10
14245,1189,386,2
14246,2402,536,7
14247,4910,788,10
14248,18,546,7
14249,323,440,7
14250,4844,21,8
14251,4950,785,8
14252,3747,569,2
14253,108,903,6
14254,3176,90,2
14255,1778,153,3
14256,3423,979,5
14257,2173,926,1
14258,2852,205,5
14259,1389,965,10
14260,66,440,5
14261,1457,154,2
14262,4306,8,5
14263,82,394,3
14264,740,611,2
14265,2376,465,3
14266,4475,882,2
14267,1954,445,6
14268,2167,101,1
14269,1168,32,6
14270,3504,592,9
14271,406,810,7
14272,3987,426,5
14273,1001,764,3
14274,3810,983,7
14275,3370,464,7
14276,326,799,1
14277,1828,985,1
14278,1700,546,7
14279,1180,352,2
14280,2165,981,9
14281,2944,222,3
14282,3321,341,1
14283,3542,437,7
14284,927,299,3
14285,4467,608,4
14286,162,589,3
14287,1289,898,7
14288,4242,532,1
14289,4292,776,1
14290,3422,840,5
14291,4672,769,4
14292,1415,83,10
14293,1027,935,5
14294,3511,839,8
14295,77,263,7
14296,1308,227,1
14297,3619,887,9
14298,92,765,10
14299,1245,590,1
14300,537,522,6
14301,4416,399,6
14302,2540,85,10
14303,2984,549,4
14304,4972,22,4
14305,1806,394,2
14306,3183,32,4
14307,422,737,10
14308,559,490,5
14309,1726,499,9
14310,3017,724,7
14311,1099,302,10
14312,101,736,6
14313,3028,67,10
14314,1715,206,3
14315,1950,44,9
14316,97,812,10
14317,4641,853,6
14318,455,8,6
14319,3194,564,7
14320,173,836,6
14321,4807,725,9
14322,4286,939,1
14323,1956,218,3
14324,4276,237,9
14325,3831,173,4
14326,972,490,5
14327,4736,824,1
14328,368,417,5
14329,1803,632,5
14330,2179,753,3
14331,4369,686,6
14332,422,213,7
14333,2413,141,6
14334,1032,202,3
14335,3285,224,6
14336,3111,962,4
14337,508,797,6
14338,4176,855,1
14339,1365,81,4
14340,678,830,6
14341,2206,469,2
14342,623,861,3
14343,1787,453,2
14344,1215,18,10
14345,4736,383,2
14346,4401,271,6
14347,4221,936,10
14348,4247,261,8
14349,4276,565,2
14350,4107,295,6
14351,3566,445,6
14352,2897,869,5
14353,1495,1,5
14354,744,477,9
14355,2804,134,3
14356,3363,594,5
14357,4476,825,8
14358,2263,379,4
14359,674,583,9
14360,3854,92,4
14361,957,925,10
14362,1733,790,7
14363,4638,972,9
14364,4889,201,3
14365,4571,872,8
14366,974,4,5
14367,2021,148,2
14368,4348,997,10
14369,3661,577,7
14370,1884,120,7
14371,197,598,4
14372,4801,152,4
14373,2845,61,2
14374,2933,227,6
14375,4040,440,5
14376,2957,185,6
14377,699,496,1
14378,2500,458,2
14379,257,261,7
14380,2062,499,10
14381,30,411,10
14382,4739,225,6
14383,1431,56,9
14384,800,538,3
14385,2563,2,3
14386,3616,456,2
14387,4396,106,8
14388,3316,886,3
14389,370,566,3
14390,2361,213,2
14391,1907,646,3
14392,3896,940,5
14393,2023,39,6
14394,1881,694,6
14395,742,630,8
14396,1559,492,7
14397,75,825,3
14398,4050,957,6
14399,2328,901,3
14400,3501,958,7
14401,4161,965,4
14402,617,830,2
14403,2275,907,5
14404,3974,371,1
14405,2095,861,5
14406,1654,106,4
14407,1995,699,8
14408,530,974,10
14409,2391,779,7
14410,2630,131,10
14411,2526,212,6
14412,3078,658,2
14413,2479,248,10
14414,3770,312,9
14415,596,169,5
14416,1368,730,4
14417,597,342,3
14418,4742,267,9
14419,2876,425,4
14420,377,483,4
14421,1388,388,6
14422,1112,951,9
14423,211,275,4
14424,696,197,5
14425,4781,89,3
14426,1503,888,4
14427,2127,89,6
14428,450,209,5
14429,1517,835,10
14430,4332,842,10
14431,4594,123,8
14432,4003,418,9
14433,2311,810,9
14434,689,393,8
14435,4172,172,7
14436,3000,36,6
14437,2535,622,2
14438,2139,810,2
14439,858,191,6
14440,3183,595,5
14441,3943,453,8
14442,62,956,1
14443,2612,274,4
14444,413,349,6
14445,736,548,7
14446,4805,289,10
14447,3729,146,6
14448,796,603,6
14449,1615,1000,4
14450,2969,624,4
14451,2922,999,10
14452,528,237,6
14453,4169,92,5
14454,4821,391,9
14455,2454,16,2
14456,3258,337,3
14457,2419,974,2
14458,1426,659,5
14459,2494,198,4
14460,1120,516,1
14461,3124,936,2
14462,2712,22,9
14463,2632,232,8
14464,4176,573,6
14465,3619,36,7
14466,2463,158,4
14467,837,658,6
14468,859,953,3
14469,2768,362,10
14470,1933,973,7
14471,4372,483,10
14472,3503,413,2
14473,4197,299,10
14474,3889,11,7
14475,3668,373,9
14476,2639,715,1
14477,113,420,2
14478,3117,398,2
14479,705,129,1
14480,1117,907,9
14481,3357,637,4
14482,270,591,6
14483,2520,559,9
14484,4091,812,7
14485,4480,506,9
14486,1363,904,6
14487,369,223,5
14488,4298,783,4
14489,4282,594,4
14490,2959,928,5
14491,2375,282,9
14492,2408,500,5
14493,3721,486,5
14494,3397,615,7
14495,1870,616,7
14496,546,130,9
14497,1304,378,5
14498,3467,597,9
14499,2515,269,2
14500,4009,90,10
14501,4275,576,8
14502,1793,154,7
14503,714,674,7
14504,3990,252,1
14505,595,63,1
14506,4443,798,1
14507,3806,252,6
14508,2719,838,9
14509,3329,854,4
14510,969,269,6
14511,2251,741,2
14512,2177,599,9
14513,3006,359,1
14514,1543,985,9
14515,4551,668,1
14516,1986,81,9
14517,4983,883,5
14518,2268,732,4
14519,3045,121,7
14520,1849,576,3
14521,2752,414,7
14522,2432,172,10
14523,1992,28,3
14524,3949,983,2
14525,468,759,10
14526,908,681,5
14527,176,331,4
14528,223,732,4
14529,3517,366,7
14530,1581,421,1
14531,3051,236,5
14532,1107,646,5
14533,1193,357,9
14534,4273,404,3
14535,1907,763,9
14536,4896,32,1
14537,285,312,5
14538,2158,470,4
14539,1182,462,9
14540,3247,116,5
14541,2017,720,7
14542,3330,271,8
14543,2046,681,5
14544,174,741,5
14545,2296,118,4
14546,294,277,9
14547,2142,48,3
14548,4976,854,2
14549,263,353,3
14550,2489,204,8
14551,2112,250,7
14552,3532,115,8
14553,32,802,1
14554,2192,871,6
14555,2168,716,5
14556,108,981,8
14557,2483,946,9
14558,4024,591,1
14559,4621,164,7
14560,1806,197,9
14561,4511,465,1
14562,4396,847,5
14563,567,928,8
14564,3077,6,2
14565,4925,420,1
14566,4075,741,3
14567,1547,704,3
14568,361,296,2
14569,653,451,5
14570,3441,919,1
14571,4245,741,4
14572,2924,968,1
14573,182,979,1
14574,1165,420,10
14575,1609,665,5
14576,4451,177,5
14577,1925,642,5
14578,3838,341,7
14579,3128,685,8
14580,3603,36,7
14581,1922,934,4
14582,1653,18,4
14583,2722,597,3
14584,1017,812,7
14585,1646,964,6
14586,3759,151,5
14587,4638,333,3
14588,1336,710,4
14589,3595,582,5
14590,1483,175,4
14591,542,753,1
14592,3350,102,8
14593,3701,250,8
14594,1787,579,6
14595,1008,828,1
14596,4861,53,6
14597,3502,594,7
14598,144,109,8
14599,4832,198,9
14600,1937,369,8
14601,1354,184,1
14602,4214,978,5
14603,1140,185,9
14604,4876,878,8
14605,4585,335,9
14606,1711,804,1
14607,2372,623,2
14608,2188,135,6
14609,4306,273,1
14610,4594,28,4
14611,3684,5,8
14612,3292,980,1
14613,216,255,10
14614,3262,630,3
14615,1711,276,9
14616,2709,410,7
14617,4048,781,10
14618,1506,659,3
14619,4226,78,2
14620,813,966,10
14621,1399,740,6
14622,274,547,5
14623,2105,704,9
14624,2012,23,2
14625,3847,357,8
14626,2013,565,5
14627,4222,614,10
14628,2066,939,2
14629,2632,367,9
14630,4977,832,2
14631,4289,485,2
14632,3076,485,3
14633,4197,502,10
14634,4985,159,7
14635,2034,86,1
14636,3564,143,3
14637,545,671,5
14638,1368,143,1
14639,2071,597,7
14640,3686,913,3
14641,3836,650,8
14642,4553,311,2
14643,526,946,7
14644,302,900,6
14645,4863,676,3
14646,4162,961,5
14647,4849,555,3
14648,3933,463,8
14649,2700,547,1
14650,4328,992,5
14651,2093,266,10
14652,2400,816,7
14653,301,576,9
14654,1286,675,9
14655,1172,731,1
14656,1757,374,9
14657,1586,577,7
14658,4741,231,6
14659,921,643,10
14660,359,933,8
14661,1823,667,10
14662,4154,201,1
14663,1081,410,7
14664,1281,275,9
14665,2616,127,5
14666,4865,453,8
14667,1244,927,8
14668,489,340,10
14669,2305,899,7
14670,418,544,10
14671,1551,532,2
14672,851,869,1
14673,4035,142,1
14674,955,302,3
14675,1255,888,7
14676,4655,760,9
14677,4887,44,5
14678,3346,548,4
14679,2123,668,10
14680,973,789,1
14681,853,460,7
14682,404,573,3
14683,432,960,5
14684,1863,92,4
14685,467,433,9
14686,3506,36,2
14687,4083,555,10
14688,2786,95,8
14689,1571,186,4
14690,4162,671,1
14691,1054,973,7
14692,165,283,3
14693,562,515,6
14694,2739,437,4
14695,675,883,1
14696,2471,132,10
14697,1778,895,7
14698,82,775,10
14699,3919,295,10
14700,220,300,2
14701,3758,902,3
14702,3377,396,9
14703,204,812,6
14704,303,532,1
14705,596,720,4
14706,3387,798,6
14707,334,662,1
14708,3161,807,3
14709,3104,190,9
14710,14,609,3
14711,3553,805,2
14712,597,518,9
14713,3393,952,6
14714,3228,416,3
14715,2762,59,6
14716,2754,112,5
14717,1086,52,3
14718,2403,334,1
14719,3408,810,8
14720,3779,88,9
14721,1047,807,7
14722,2977,235,4
14723,664,251,1
14724,130,1000,7
14725,3261,67,10
14726,2924,995,4
14727,567,595,6
14728,1853,722,1
14729,1805,137,3
14730,3742,113,7
14731,4268,436,10
14732,2510,557,4
14733,318,913,9
14734,3223,637,7
14735,222,203,4
14736,1530,804,10
14737,3125,899,4
14738,3455,766,6
14739,3958,641,6
14740,2920,602,2
14741,3812,78,8
14742,1566,734,5
14743,4809,226,2
14744,2300,16,4
14745,2255,217,10
14746,3893,882,5
14747,45,859,2
14748,1485,755,3
14749,4009,345,9
14750,2480,473,3
14751,4842,589,8
14752,2479,650,4
14753,1262,472,2
14754,1696,684,2
14755,3534,154,5
14756,3541,512,1
14757,1191,346,5
14758,3585,634,1
14759,4133,942,5
14760,2479,824,9
14761,1745,952,1
14762,597,849,9
14763,486,854,1
14764,2749,234,3
14765,4805,174,6
14766,3315,333,3
14767,2508,130,1
14768,3168,131,7
14769,3178,977,8
14770,4043,191,1
14771,252,141,4
14772,810,758,3
14773,3143,391,2
14774,1314,486,3
14775,3634,806,2
14776,3383,827,10
14777,3710,301,4
14778,2136,834,2
14779,1359,723,1
14780,2728,218,9
14781,1142,309,4
14782,3227,217,8
14783,4080,186,10
14784,4469,968,8
14785,2978,321,7
14786,4515,586,9
14787,736,409,3
14788,2011,896,4
14789,2033,90,10
14790,4561,404,10
14791,1285,471,8
14792,4172,359,5
14793,727,788,9
14794,1941,696,2
14795,2387,999,8
14796,4833,95,6
14797,2126,384,2
14798,2155,751,9
14799,1680,111,3
14800,4483,661,9
14801,4866,572,4
14802,3598,405,9
14803,421,135,8
14804,762,766,4
14805,3014,582,7
14806,326,577,1
14807,4071,265,10
14808,4109,317,2
14809,2894,251,4
14810,4643,440,3
14811,3177,771,5
14812,175,892,5
14813,2888,260,5
14814,1684,969,7
14815,3321,25,7
14816,4700,27,3
14817,4709,645,9
14818,3716,725,1
14819,4481,747,7
14820,2216,727,8
14821,3481,52,5
14822,2723,130,5
14823,2330,774,7
14824,4796,162,6
14825,2056,58,1
14826,2691,152,1
14827,49,350,3
14828,3969,248,5
14829,3151,111,6
14830,2970,440,9
14831,487,776,8
14832,735,264,1
14833,4364,457,1
14834,3220,998,9
14835,1918,617,2
14836,23,45,1
14837,1209,924,10
14838,2870,812,2
14839,4573,415,4
14840,4490,667,3
14841,1548,769,1
14842,1819,887,9
14843,4701,236,9
14844,2776,549,6
14845,3392,118,10
14846,3343,778,5
14847,4387,213,6
14848,908,50,3
14849,2098,261,6
14850,3546,529,9
14851,130,493,2
14852,1561,368,9
14853,996,625,1
14854,4649,137,5
14855,3079,437,7
14856,3777,491,6
14857,4497,322,6
14858,3878,640,7
14859,2274,585,7
14860,4313,916,3
14861,1389,355,2
14862,3835,630,1
14863,1828,83,9
14864,2473,174,1
14865,1391,547,2
14866,2214,574,4
14867,4961,240,5
14868,1912,435,3
14869,4324,934,1
14870,3767,252,5
14871,4405,769,4
14872,837,678,8
14873,2612,470,5
14874,3183,738,4
14875,2825,658,8
14876,4053,283,1
14877,4184,311,6
14878,96,297,2
14879,3731,866,5
14880,4554,813,4
14881,2339,674,1
14882,4134,210,1
14883,204,405,4
14884,2521,991,3
14885,2383,673,2
14886,2299,107,8
14887,3946,380,8
14888,4561,823,5
14889,2968,860,1
14890,3275,910,10
14891,2210,693,2
14892,2814,634,7
14893,2628,339,5
14894,1977,653,1
14895,4917,411,1
14896,1736,197,2
14897,2897,338,3
14898,4736,623,4
14899,4075,969,10
14900,4691,687,7
14901,34,757,2
14902,2041,214,8
14903,2810,987,1
14904,3958,162,4
14905,4809,879,9
14906,2536,399,8
14907,2007,295,1
14908,584,850,1
14909,3307,926,7
14910,1033,498,1
14911,2815,460,7
14912,2157,284,9
14913,913,484,10
14914,2498,345,2
14915,4538,918,8
14916,3299,234,4
14917,2771,385,8
14918,4698,882,8
14919,998,74,3
14920,3139,323,2
14921,4382,941,4
14922,1231,494,9
14923,3499,40,3
14924,2319,337,5
14925,3888,911,5
14926,3890,633,10
14927,1466,732,10
14928,2017,384,4
14929,4926,330,9
14930,2594,297,6
14931,2149,940,6
14932,1153,344,3
14933,4193,473,7
14934,3500,418,7
14935,3640,911,7
14936,184,814,10
14937,4397,262,3
14938,502,726,10
14939,2644,225,1
14940,1420,608,1
14941,4413,854,10
14942,4583,583,6
14943,4989,256,5
14944,1205,359,8
14945,302,201,3
14946,2063,979,7
14947,3047,717,6
14948,4584,158,7
14949,4167,893,3
14950,4406,976,2
14951,715,211,5
14952,4115,784,3
14953,2945,814,6
14954,974,780,9
14955,2683,970,9
14956,1750,135,4
14957,1181,865,7
14958,1332,246,9
14959,1258,293,3
14960,3619,194,9
14961,2558,839,9
14962,3323,327,5
14963,520,830,10
14964,4804,676,5
14965,3182,802,3
14966,3539,850,4
14967,2585,324,3
14968,604,303,7
14969,3229,180,3
14970,2512,990,3
14971,2768,53,10
14972,1057,649,6
14973,3915,28,1
14974,332,689,7
14975,1192,583,7
14976,1456,382,2
14977,3460,393,7
14978,1322,170,2
14979,1486,76,4
14980,4219,49,6
14981,1500,524,10
14982,3152,659,1
14983,4527,699,9
14984,3528,254,5
14985,4612,106,7
14986,2588,845,2
14987,2254,424,7
14988,2475,752,9
14989,4852,442,1
14990,178,975,2
14991,17,744,6
14992,1642,412,5
14993,3608,976,10
14994,2008,527,3
14995,3280,2,9
14996,1564,61,2
14997,1218,406,9
14998,3911,26,1
14999,1931,389,1
15000,1496,415,1
